post_id,user_type,content_type,caption,likes,comments,shares
2052,traveler,image,Highly recommended,175,132,38
2053,foodie,image,Not so great,223,126,44
2054,developer,video,Must watch!,421,165,121
2055,fitness,story,Amazing experience!,137,70,24
2056,student,story,Loved this!,272,24,32
2057,traveler,image,Amazing experience!,226,143,76
2058,influencer,text,Not so great,184,100,6
2059,developer,text,Highly recommended,259,26,47
2060,developer,reel,Amazing experience!,374,61,117
2061,student,video,Check this out!,704,299,188
2062,traveler,video,Not so great,312,130,60
2063,foodie,video,Must watch!,640,206,60
2064,fitness,image,Amazing experience!,217,114,93
2065,student,video,Feeling awesome,487,53,31
2066,traveler,video,Highly recommended,551,193,36
2067,developer,reel,What a day!,322,98,74
2068,developer,text,Amazing experience!,99,35,13
2069,student,text,Check this out!,231,39,23
2070,fitness,reel,Feeling awesome,234,239,76
2071,traveler,video,Must watch!,637,126,21
2072,fitness,video,Loved this!,394,78,129
2073,influencer,text,Feeling awesome,148,96,21
2074,student,story,Highly recommended,149,18,29
2075,foodie,text,Must watch!,119,54,10
2076,foodie,video,Feeling awesome,452,74,170
2077,foodie,reel,What a day!,279,199,193
2078,developer,video,Highly recommended,246,188,158
2079,student,image,Feeling awesome,169,58,56
2080,student,video,Check this out!,714,118,150
2081,foodie,text,Feeling awesome,270,81,29
2082,developer,text,Not so great,240,84,9
2083,developer,story,Check this out!,229,75,8
2084,fitness,image,Could be better,349,123,11
2085,influencer,story,Check this out!,173,91,32
2086,fitness,reel,Check this out!,632,204,162
2087,influencer,reel,Could be better,339,71,123
2088,influencer,image,Feeling awesome,192,68,80
2089,student,video,Loved this!,582,74,33
2090,foodie,image,What a day!,494,148,59
2091,traveler,reel,Feeling awesome,249,55,200
2092,developer,image,Not so great,406,37,94
2093,traveler,reel,Could be better,389,278,148
2094,fitness,video,Feeling awesome,657,181,187
2095,influencer,video,Loved this!,900,279,43
2096,foodie,story,Loved this!,169,86,31
2097,traveler,reel,Feeling awesome,653,268,68
2098,foodie,video,Loved this!,627,233,91
2099,student,reel,Must watch!,532,235,38
2100,traveler,story,What a day!,249,24,21
2101,student,image,Loved this!,261,74,29
2102,traveler,video,Must watch!,766,75,148
2103,foodie,reel,Must watch!,819,210,99
2104,foodie,video,Loved this!,645,278,69
2105,developer,video,Check this out!,758,51,70
2106,influencer,video,Amazing experience!,264,273,159
2107,fitness,story,Not so great,189,47,16
2108,influencer,text,Not so great,123,12,44
2109,influencer,story,Highly recommended,201,87,15
2110,traveler,reel,Could be better,947,270,162
2111,traveler,story,What a day!,149,82,12
2112,developer,reel,Loved this!,761,124,35
2113,influencer,story,Must watch!,116,69,23
2114,influencer,text,Not so great,112,13,21
2115,developer,story,Must watch!,94,94,37
2116,developer,video,Must watch!,674,251,118
2117,fitness,story,What a day!,101,81,21
2118,foodie,story,Highly recommended,138,22,5
2119,developer,video,Feeling awesome,600,217,139
2120,student,text,Check this out!,78,68,15
2121,foodie,video,What a day!,460,224,136
2122,traveler,text,Amazing experience!,207,78,20
2123,developer,video,Could be better,781,242,116
2124,student,reel,What a day!,333,137,168
2125,traveler,story,Check this out!,57,72,47
2126,traveler,text,Could be better,212,34,38
2127,student,story,Check this out!,54,74,45
2128,fitness,text,Could be better,56,89,13
2129,traveler,video,Could be better,377,80,62
2130,influencer,image,What a day!,205,86,92
2131,foodie,story,Not so great,178,28,44
2132,influencer,reel,Not so great,207,76,128
2133,fitness,story,Not so great,85,28,39
2134,student,reel,Could be better,921,209,194
2135,fitness,video,Amazing experience!,594,177,75
2136,student,reel,Amazing experience!,902,188,58
2137,influencer,text,Highly recommended,64,55,12
2138,foodie,reel,Highly recommended,989,246,28
2139,influencer,video,Must watch!,430,241,163
2140,influencer,video,Loved this!,384,76,67
2141,influencer,reel,Check this out!,276,264,148
2142,influencer,text,Could be better,245,71,7
2143,influencer,image,Feeling awesome,490,66,85
2144,influencer,text,Could be better,105,71,7
2145,developer,text,Loved this!,295,60,36
2146,fitness,image,Amazing experience!,167,103,27
2147,influencer,image,Amazing experience!,457,101,30
2148,influencer,reel,Could be better,418,116,162
2149,student,image,Check this out!,238,30,22
2150,fitness,story,Highly recommended,209,16,35
2151,student,reel,Check this out!,536,184,42
2152,developer,reel,Must watch!,855,119,168
2153,developer,reel,What a day!,484,68,134
2154,influencer,video,Must watch!,451,279,132
2155,developer,story,Highly recommended,128,18,21
2156,influencer,reel,Check this out!,582,184,93
2157,foodie,text,What a day!,128,26,45
2158,foodie,reel,Must watch!,323,282,85
2159,foodie,story,Could be better,204,49,32
2160,influencer,image,What a day!,380,119,31
2161,foodie,text,What a day!,236,38,44
2162,traveler,story,Loved this!,163,10,31
2163,fitness,video,Loved this!,224,89,140
2164,influencer,story,Could be better,206,41,35
2165,student,video,Amazing experience!,946,242,129
2166,foodie,text,Must watch!,65,90,50
2167,foodie,image,Highly recommended,201,21,91
2168,traveler,video,Must watch!,202,112,106
2169,student,story,What a day!,263,42,20
2170,student,reel,Must watch!,271,251,186
2171,fitness,story,Not so great,214,81,7
2172,traveler,reel,Loved this!,717,82,43
2173,influencer,story,What a day!,237,84,30
2174,student,text,What a day!,60,15,15
2175,traveler,image,Must watch!,196,81,72
2176,student,reel,Check this out!,636,142,81
2177,fitness,video,Feeling awesome,970,191,94
2178,fitness,reel,Could be better,735,151,133
2179,student,image,Could be better,455,70,39
2180,traveler,text,Not so great,51,53,5
2181,developer,image,Check this out!,491,146,25
2182,developer,reel,Feeling awesome,995,277,55
2183,influencer,reel,Not so great,917,144,68
2184,student,story,Check this out!,233,48,41
2185,developer,image,Could be better,331,45,19
2186,student,text,Not so great,294,87,41
2187,traveler,video,Amazing experience!,683,59,111
2188,influencer,text,Feeling awesome,76,100,20
2189,student,reel,Loved this!,287,261,65
2190,influencer,reel,Check this out!,258,201,106
2191,student,image,Feeling awesome,489,38,12
2192,fitness,text,Loved this!,244,41,13
2193,developer,video,Check this out!,527,71,69
2194,influencer,video,Check this out!,560,50,28
2195,student,story,Highly recommended,185,44,14
2196,student,reel,Could be better,641,57,20
2197,foodie,video,Could be better,449,278,97
2198,developer,reel,Must watch!,554,252,127
2199,developer,story,Feeling awesome,53,47,46
2200,traveler,text,Highly recommended,202,17,25
2201,traveler,story,What a day!,78,53,5
2202,student,reel,Check this out!,492,281,200
2203,traveler,video,Must watch!,275,285,45
2204,student,story,Highly recommended,52,87,44
2205,traveler,video,Amazing experience!,943,78,163
2206,developer,story,Highly recommended,125,41,31
2207,influencer,video,Check this out!,706,74,82
2208,fitness,text,Could be better,227,38,8
2209,traveler,video,What a day!,923,58,163
2210,fitness,story,Amazing experience!,224,70,30
2211,student,image,Feeling awesome,376,99,56
2212,influencer,reel,Loved this!,997,113,30
2213,foodie,reel,Loved this!,855,67,130
2214,student,reel,Highly recommended,952,192,132
2215,foodie,story,Not so great,271,69,13
2216,traveler,video,Feeling awesome,620,246,50
2217,traveler,reel,Amazing experience!,206,62,47
2218,student,image,Highly recommended,486,114,66
2219,developer,text,Could be better,163,81,11
2220,student,text,Loved this!,223,49,49
2221,student,story,Loved this!,205,72,34
2222,developer,video,Amazing experience!,945,181,36
2223,foodie,video,Amazing experience!,689,238,34
2224,influencer,reel,Amazing experience!,681,167,55
2225,student,text,What a day!,92,14,34
2226,influencer,image,Feeling awesome,415,115,29
2227,influencer,reel,Must watch!,239,81,88
2228,developer,reel,Check this out!,999,234,136
2229,traveler,image,Amazing experience!,109,48,41
2230,student,reel,Highly recommended,348,224,86
2231,influencer,story,Could be better,192,59,27
2232,foodie,video,Could be better,614,94,101
2233,fitness,reel,Highly recommended,738,159,124
2234,foodie,story,Not so great,123,56,16
2235,influencer,image,Must watch!,468,79,85
2236,influencer,image,Amazing experience!,283,128,53
2237,student,image,Amazing experience!,279,39,43
2238,student,image,Check this out!,361,30,75
2239,foodie,video,Could be better,552,57,182
2240,foodie,video,Not so great,896,98,180
2241,foodie,text,Highly recommended,283,12,42
2242,fitness,story,What a day!,50,66,43
2243,student,reel,What a day!,662,109,180
2244,influencer,text,Not so great,196,77,19
2245,developer,reel,Not so great,709,243,140
2246,student,text,Could be better,290,51,37
2247,foodie,reel,Highly recommended,794,195,70
2248,influencer,story,What a day!,155,51,25
2249,traveler,reel,Could be better,933,288,79
2250,student,video,Amazing experience!,468,216,146
2251,developer,image,Feeling awesome,459,78,36
2252,developer,video,Feeling awesome,713,123,158
2253,traveler,reel,Check this out!,506,57,48
2254,developer,reel,Feeling awesome,456,248,123
2255,student,reel,What a day!,597,216,195
2256,student,image,Highly recommended,341,146,25
2257,foodie,text,What a day!,104,23,37
2258,fitness,story,Amazing experience!,135,89,11
2259,student,story,Check this out!,104,41,27
2260,traveler,text,Could be better,137,23,44
2261,traveler,story,Could be better,213,99,46
2262,fitness,video,Not so great,474,194,27
2263,influencer,reel,Amazing experience!,736,69,36
2264,developer,image,Check this out!,242,50,76
2265,developer,image,Amazing experience!,178,72,65
2266,student,video,Amazing experience!,764,270,28
2267,fitness,text,Could be better,98,89,49
2268,developer,video,Must watch!,807,167,84
2269,traveler,image,Feeling awesome,278,82,86
2270,traveler,image,Not so great,243,28,29
2271,influencer,story,Feeling awesome,206,60,10
2272,foodie,reel,Loved this!,952,214,176
2273,student,image,Amazing experience!,133,95,42
2274,foodie,text,Highly recommended,157,73,30
2275,influencer,story,What a day!,295,71,41
2276,traveler,image,Feeling awesome,310,86,23
2277,influencer,reel,Amazing experience!,300,119,194
2278,fitness,reel,Amazing experience!,956,251,124
2279,traveler,video,Amazing experience!,583,285,94
2280,student,story,Highly recommended,202,100,31
2281,developer,reel,Check this out!,444,115,101
2282,developer,reel,Could be better,424,211,156
2283,foodie,story,Check this out!,250,93,6
2284,influencer,image,Amazing experience!,208,126,14
2285,foodie,video,Highly recommended,728,175,128
2286,fitness,text,Not so great,290,46,50
2287,student,reel,Check this out!,648,202,159
2288,student,video,Loved this!,744,128,68
2289,foodie,reel,Check this out!,662,123,157
2290,student,story,Check this out!,295,75,46
2291,foodie,story,Feeling awesome,123,47,29
2292,foodie,video,Could be better,620,84,137
2293,student,image,Check this out!,331,119,46
2294,foodie,video,Highly recommended,755,78,104
2295,traveler,image,Check this out!,132,37,32
2296,influencer,video,Could be better,868,270,175
2297,traveler,text,Loved this!,227,14,44
2298,traveler,image,What a day!,290,125,97
2299,foodie,reel,Highly recommended,971,279,100
2300,fitness,text,Amazing experience!,239,76,26
2301,fitness,story,Check this out!,199,20,39
2302,developer,image,What a day!,460,95,38
2303,influencer,text,Could be better,99,21,36
2304,foodie,image,What a day!,162,123,49
2305,student,image,Loved this!,213,50,83
2306,developer,video,Amazing experience!,968,80,79
2307,developer,video,Feeling awesome,979,158,54
2308,fitness,text,Check this out!,77,99,37
2309,influencer,reel,Could be better,412,99,129
2310,influencer,image,Highly recommended,253,135,34
2311,influencer,image,Check this out!,443,96,47
2312,developer,image,Check this out!,376,78,46
2313,foodie,reel,Amazing experience!,406,111,150
2314,traveler,story,Must watch!,85,60,42
2315,student,text,What a day!,121,57,14
2316,influencer,video,Not so great,705,78,128
2317,developer,story,Highly recommended,111,49,35
2318,traveler,story,Could be better,95,56,19
2319,influencer,story,Highly recommended,234,17,30
2320,foodie,story,Not so great,136,84,10
2321,student,image,Must watch!,271,148,32
2322,foodie,story,Loved this!,87,59,32
2323,influencer,image,Loved this!,471,51,91
2324,student,story,Must watch!,250,56,23
2325,foodie,reel,Loved this!,668,131,110
2326,influencer,video,Highly recommended,433,87,29
2327,foodie,reel,Loved this!,239,248,106
2328,influencer,video,Feeling awesome,399,232,157
2329,developer,story,Highly recommended,51,80,12
2330,student,text,Loved this!,94,21,31
2331,developer,video,Could be better,911,218,85
2332,foodie,reel,Highly recommended,920,51,91
2333,developer,video,Check this out!,454,155,58
2334,foodie,text,Highly recommended,281,56,50
2335,foodie,text,Must watch!,104,64,46
2336,developer,video,Must watch!,467,78,22
2337,foodie,video,Check this out!,620,138,118
2338,influencer,video,Not so great,449,250,138
2339,influencer,image,Amazing experience!,413,57,77
2340,traveler,reel,What a day!,220,248,113
2341,traveler,image,What a day!,336,126,44
2342,influencer,video,Loved this!,724,123,27
2343,developer,image,Must watch!,135,114,57
2344,fitness,image,Not so great,116,67,98
2345,traveler,text,Amazing experience!,109,72,36
2346,student,text,Feeling awesome,225,52,47
2347,traveler,story,Must watch!,99,37,14
2348,developer,text,What a day!,278,82,45
2349,developer,story,Feeling awesome,147,80,8
2350,developer,text,Feeling awesome,144,24,32
2351,traveler,story,Could be better,279,39,46
2352,influencer,image,Feeling awesome,467,125,22
2353,developer,story,Not so great,174,69,25
2354,developer,image,What a day!,178,103,58
2355,student,text,What a day!,57,81,31
2356,fitness,video,Must watch!,678,299,131
2357,traveler,story,Not so great,251,39,30
2358,developer,video,What a day!,836,84,60
2359,traveler,image,Highly recommended,376,83,20
2360,traveler,video,Check this out!,779,90,198
2361,traveler,video,Not so great,514,152,73
2362,fitness,story,Amazing experience!,205,47,31
2363,student,text,Must watch!,260,25,30
2364,student,image,Feeling awesome,180,95,92
2365,developer,text,Could be better,156,81,10
2366,developer,story,Check this out!,249,50,10
2367,developer,text,Highly recommended,273,36,48
2368,developer,reel,Amazing experience!,402,253,45
2369,foodie,text,Loved this!,155,97,34
2370,student,reel,Could be better,923,88,34
2371,developer,video,What a day!,323,111,137
2372,influencer,image,Amazing experience!,160,28,35
2373,influencer,text,Feeling awesome,170,27,7
2374,developer,image,Not so great,222,74,78
2375,developer,text,Loved this!,62,67,49
2376,foodie,reel,What a day!,556,54,191
2377,fitness,video,Amazing experience!,746,248,63
2378,traveler,image,Not so great,410,111,84
2379,developer,story,Feeling awesome,158,88,8
2380,student,text,Not so great,180,91,17
2381,student,video,What a day!,777,82,165
2382,developer,image,Highly recommended,412,93,98
2383,influencer,video,Could be better,710,285,175
2384,traveler,text,Loved this!,165,38,39
2385,foodie,text,Could be better,296,97,30
2386,traveler,reel,Check this out!,887,88,148
2387,student,text,What a day!,269,57,25
2388,fitness,story,Highly recommended,127,83,5
2389,traveler,video,Highly recommended,451,70,186
2390,traveler,image,What a day!,483,25,40
2391,student,text,Not so great,244,80,48
2392,fitness,story,Check this out!,164,75,9
2393,fitness,video,What a day!,351,103,136
2394,traveler,story,Check this out!,192,99,29
2395,foodie,image,Amazing experience!,226,145,68
2396,student,video,Feeling awesome,229,111,121
2397,foodie,text,Amazing experience!,121,99,38
2398,developer,reel,What a day!,518,160,190
2399,fitness,reel,What a day!,848,286,144
2400,fitness,story,Amazing experience!,172,86,21
2401,foodie,text,Not so great,240,91,17
2402,fitness,reel,Loved this!,785,67,166
2403,foodie,story,Check this out!,73,45,36
2404,fitness,image,Check this out!,116,80,29
2405,student,image,Must watch!,202,140,81
2406,influencer,image,Amazing experience!,387,60,49
2407,developer,reel,Not so great,207,78,109
2408,influencer,story,What a day!,120,61,15
2409,developer,reel,Amazing experience!,760,80,28
2410,fitness,reel,Not so great,780,279,171
2411,influencer,image,Check this out!,358,64,52
2412,foodie,reel,Check this out!,897,217,167
2413,influencer,reel,Amazing experience!,825,185,75
2414,fitness,story,Not so great,238,92,11
2415,fitness,video,Must watch!,678,154,156
2416,student,image,Amazing experience!,313,100,86
2417,fitness,image,Not so great,342,80,64
2418,student,text,Could be better,126,31,41
2419,fitness,text,Not so great,150,15,39
2420,developer,story,Must watch!,144,61,10
2421,foodie,video,What a day!,218,51,104
2422,influencer,video,Loved this!,372,129,85
2423,fitness,reel,Feeling awesome,593,144,185
2424,developer,video,Not so great,927,116,109
2425,student,reel,Must watch!,739,229,178
2426,traveler,image,Amazing experience!,447,117,35
2427,influencer,video,Feeling awesome,768,136,192
2428,developer,reel,What a day!,218,285,143
2429,fitness,story,Amazing experience!,253,30,32
2430,foodie,image,Check this out!,287,42,89
2431,student,text,What a day!,200,10,13
2432,influencer,text,What a day!,127,46,41
2433,traveler,story,Feeling awesome,79,77,41
2434,developer,image,Check this out!,176,140,91
2435,foodie,story,Could be better,226,90,24
2436,traveler,text,What a day!,82,71,35
2437,developer,reel,Check this out!,619,297,110
2438,developer,text,Could be better,277,71,9
2439,foodie,text,Highly recommended,194,50,48
2440,traveler,reel,Feeling awesome,342,290,148
2441,student,story,Must watch!,139,49,9
2442,traveler,story,Highly recommended,228,59,14
2443,developer,reel,Loved this!,840,120,99
2444,developer,story,Must watch!,246,83,32
2445,student,reel,Feeling awesome,502,260,91
2446,fitness,video,Loved this!,456,300,140
2447,foodie,video,Highly recommended,800,264,114
2448,fitness,text,Could be better,189,31,49
2449,traveler,reel,Could be better,237,77,180
2450,fitness,reel,What a day!,618,185,100
2451,foodie,story,Check this out!,183,18,29
2452,foodie,reel,Check this out!,239,153,124
2453,developer,video,Must watch!,337,262,157
2454,developer,text,Highly recommended,161,62,8
2455,fitness,story,Feeling awesome,225,82,5
2456,influencer,video,Loved this!,626,125,118
2457,traveler,image,Highly recommended,363,138,45
2458,influencer,image,Amazing experience!,151,54,17
2459,fitness,story,Not so great,245,90,43
2460,developer,reel,Loved this!,757,103,153
2461,influencer,image,What a day!,157,134,15
2462,influencer,text,Loved this!,183,76,39
2463,student,video,Loved this!,525,123,166
2464,student,text,Not so great,122,67,17
2465,traveler,reel,Could be better,313,131,125
2466,fitness,text,Must watch!,217,49,49
2467,influencer,text,Loved this!,123,73,31
2468,student,reel,Check this out!,674,267,103
2469,foodie,image,Feeling awesome,301,57,70
2470,influencer,text,Not so great,298,98,32
2471,fitness,story,What a day!,170,93,22
2472,fitness,video,Not so great,822,235,90
2473,traveler,text,Must watch!,175,59,20
2474,influencer,video,Must watch!,520,120,32
2475,developer,video,Highly recommended,259,175,161
2476,influencer,text,Not so great,291,25,17
2477,traveler,image,Check this out!,144,147,65
2478,developer,video,Could be better,746,163,57
2479,influencer,video,What a day!,768,243,43
2480,influencer,story,Not so great,212,45,41
2481,fitness,video,Must watch!,570,183,66
2482,developer,reel,Highly recommended,474,286,131
2483,influencer,story,Not so great,169,80,42
2484,developer,text,Must watch!,234,97,34
2485,fitness,story,Could be better,195,100,13
2486,influencer,text,Loved this!,100,87,49
2487,developer,reel,Highly recommended,540,205,88
2488,influencer,image,Must watch!,111,84,55
2489,foodie,text,Must watch!,289,88,29
2490,fitness,reel,Not so great,873,278,191
2491,influencer,video,Could be better,742,258,58
2492,student,video,Must watch!,361,121,29
2493,influencer,video,Amazing experience!,204,59,99
2494,foodie,video,Feeling awesome,422,296,50
2495,foodie,story,Loved this!,169,79,48
2496,traveler,reel,Loved this!,530,147,148
2497,influencer,text,Loved this!,151,58,46
2498,fitness,image,Not so great,342,97,87
2499,influencer,story,Could be better,137,62,44
2500,traveler,text,Must watch!,60,12,40
2501,developer,story,Not so great,263,57,14
2502,developer,video,Amazing experience!,825,225,48
2503,fitness,reel,Could be better,969,275,162
2504,traveler,video,Feeling awesome,626,91,165
2505,influencer,text,Feeling awesome,208,41,28
2506,student,story,Must watch!,183,69,31
2507,developer,text,Check this out!,139,10,13
2508,traveler,video,Not so great,785,263,83
2509,developer,image,Not so great,198,93,28
2510,influencer,story,Amazing experience!,184,45,37
2511,fitness,video,Amazing experience!,553,204,78
2512,fitness,image,Not so great,295,95,45
2513,student,video,Highly recommended,889,153,45
2514,foodie,video,What a day!,396,178,192
2515,traveler,story,Could be better,257,33,15
2516,developer,video,Must watch!,986,62,41
2517,developer,reel,Feeling awesome,887,269,130
2518,fitness,video,What a day!,924,208,160
2519,student,story,Check this out!,125,79,9
2520,student,text,Not so great,165,79,50
2521,foodie,reel,What a day!,451,181,97
2522,influencer,text,Feeling awesome,166,15,46
2523,fitness,video,Not so great,288,99,78
2524,student,story,Not so great,80,89,36
2525,influencer,text,Feeling awesome,130,84,31
2526,influencer,story,Must watch!,290,30,18
2527,fitness,image,Could be better,289,62,95
2528,developer,text,Could be better,189,86,12
2529,influencer,video,Not so great,250,183,102
2530,foodie,text,Feeling awesome,242,15,34
2531,fitness,text,Feeling awesome,59,36,15
2532,foodie,story,What a day!,99,44,41
2533,foodie,reel,Not so great,611,299,97
2534,influencer,story,Feeling awesome,181,64,15
2535,influencer,image,Could be better,455,110,48
2536,traveler,reel,Loved this!,549,119,63
2537,developer,reel,Not so great,226,178,23
2538,influencer,image,Not so great,379,110,56
2539,fitness,reel,Highly recommended,623,273,110
2540,fitness,reel,Not so great,799,172,198
2541,foodie,reel,Amazing experience!,643,220,23
2542,foodie,image,Amazing experience!,464,80,21
2543,fitness,image,Must watch!,131,64,29
2544,student,reel,Amazing experience!,726,257,91
2545,fitness,video,Check this out!,965,249,86
2546,influencer,reel,Highly recommended,302,213,54
2547,student,image,Must watch!,411,146,67
2548,developer,reel,Check this out!,606,85,148
2549,fitness,text,Highly recommended,260,56,35
2550,influencer,image,What a day!,333,138,13
2551,developer,text,Feeling awesome,149,71,37
2552,traveler,text,Not so great,210,24,23
2553,developer,video,Amazing experience!,447,255,69
2554,fitness,reel,What a day!,380,204,87
2555,student,image,Amazing experience!,290,92,73
2556,influencer,image,Amazing experience!,499,93,51
2557,foodie,text,Feeling awesome,157,76,12
2558,traveler,reel,Must watch!,729,111,157
2559,developer,image,Not so great,357,49,91
2560,traveler,text,Feeling awesome,294,27,48
2561,student,reel,Must watch!,846,239,55
2562,fitness,image,Amazing experience!,422,68,52
2563,influencer,image,Check this out!,322,39,15
2564,student,text,Must watch!,292,46,16
2565,student,image,Could be better,289,55,28
2566,traveler,image,Feeling awesome,124,121,72
2567,foodie,reel,What a day!,862,147,81
2568,foodie,text,Could be better,123,58,8
2569,foodie,reel,Highly recommended,398,117,61
2570,influencer,reel,Not so great,535,295,44
2571,traveler,text,Amazing experience!,244,64,21
2572,traveler,video,What a day!,776,150,146
2573,fitness,story,Feeling awesome,153,20,37
2574,traveler,story,Highly recommended,256,75,7
2575,influencer,video,Highly recommended,969,81,64
2576,student,story,Not so great,250,90,39
2577,foodie,text,Loved this!,237,56,26
2578,student,reel,Must watch!,528,120,85
2579,student,video,Check this out!,611,183,135
2580,influencer,video,Feeling awesome,229,242,177
2581,developer,video,Loved this!,442,243,121
2582,foodie,text,Loved this!,147,87,9
2583,influencer,reel,Highly recommended,550,171,199
2584,traveler,image,Highly recommended,390,48,100
2585,developer,text,What a day!,193,69,41
2586,student,reel,Not so great,745,197,196
2587,foodie,reel,Loved this!,231,180,191
2588,foodie,story,Not so great,97,17,45
2589,student,text,What a day!,292,53,41
2590,traveler,text,Could be better,188,32,49
2591,foodie,reel,Feeling awesome,600,87,108
2592,student,reel,What a day!,913,113,127
2593,foodie,reel,Amazing experience!,960,108,118
2594,student,reel,Not so great,444,290,192
2595,foodie,story,Check this out!,134,95,30
2596,influencer,video,Must watch!,718,295,110
2597,developer,story,Check this out!,135,53,35
2598,influencer,video,Not so great,640,298,173
2599,developer,reel,Check this out!,924,219,101
2600,fitness,story,Loved this!,128,37,29
2601,foodie,video,Loved this!,256,278,189
2602,fitness,story,Check this out!,263,13,12
2603,foodie,reel,What a day!,265,73,84
2604,fitness,image,Could be better,371,78,85
2605,student,video,Feeling awesome,383,107,73
2606,student,story,Feeling awesome,292,91,48
2607,fitness,image,Amazing experience!,309,84,90
2608,influencer,reel,Must watch!,397,282,90
2609,fitness,story,Check this out!,284,67,19
2610,student,text,What a day!,264,18,41
2611,influencer,story,Highly recommended,166,24,22
2612,traveler,reel,Amazing experience!,237,268,64
2613,fitness,text,Could be better,265,26,29
2614,foodie,text,What a day!,249,47,44
2615,foodie,video,Could be better,930,233,105
2616,fitness,reel,Highly recommended,794,281,90
2617,developer,text,Feeling awesome,280,41,33
2618,foodie,text,Highly recommended,129,77,32
2619,foodie,reel,Must watch!,899,85,128
2620,traveler,video,Not so great,780,132,47
2621,influencer,video,Feeling awesome,946,201,88
2622,developer,text,Amazing experience!,266,36,39
2623,student,image,Must watch!,414,73,27
2624,student,image,Feeling awesome,381,143,46
2625,foodie,story,Must watch!,239,38,47
2626,foodie,text,Amazing experience!,66,18,45
2627,traveler,text,Amazing experience!,114,61,41
2628,developer,video,Could be better,208,271,38
2629,fitness,video,Amazing experience!,811,191,48
2630,developer,image,What a day!,453,71,96
2631,fitness,image,What a day!,379,146,41
2632,developer,reel,Must watch!,787,108,70
2633,developer,reel,Check this out!,516,104,103
2634,influencer,reel,Must watch!,310,173,169
2635,student,video,Highly recommended,284,155,68
2636,traveler,text,Check this out!,199,89,8
2637,foodie,video,Highly recommended,821,294,67
2638,traveler,image,Highly recommended,303,125,82
2639,foodie,story,What a day!,228,94,41
2640,foodie,image,What a day!,157,79,85
2641,student,video,Highly recommended,930,269,74
2642,foodie,story,Could be better,132,25,16
2643,fitness,video,Must watch!,284,269,103
2644,influencer,story,Not so great,290,27,13
2645,student,story,Check this out!,293,73,14
2646,student,image,What a day!,382,148,65
2647,fitness,image,Must watch!,346,40,73
2648,influencer,story,Feeling awesome,224,96,50
2649,foodie,image,Not so great,212,32,47
2650,foodie,reel,Check this out!,547,291,199
2651,influencer,reel,Check this out!,937,251,129
2652,fitness,image,Could be better,307,65,38
2653,student,text,Loved this!,148,52,48
2654,traveler,story,Must watch!,58,22,27
2655,fitness,story,Could be better,277,51,19
2656,influencer,image,Highly recommended,281,95,97
2657,developer,video,What a day!,499,123,110
2658,developer,video,What a day!,334,220,148
2659,student,image,Could be better,387,21,31
2660,developer,story,Must watch!,64,13,27
2661,developer,image,Highly recommended,228,30,97
2662,foodie,text,Must watch!,61,95,5
2663,fitness,image,Check this out!,321,38,91
2664,traveler,story,Must watch!,231,16,27
2665,fitness,reel,What a day!,814,183,180
2666,influencer,story,Loved this!,116,26,41
2667,developer,video,Highly recommended,990,117,80
2668,influencer,image,Feeling awesome,183,47,38
2669,fitness,text,Not so great,239,13,13
2670,foodie,reel,Must watch!,315,245,146
2671,influencer,image,Could be better,411,66,76
2672,foodie,story,Could be better,102,100,6
2673,student,video,Could be better,803,253,93
2674,traveler,image,Not so great,378,26,52
2675,developer,reel,Must watch!,528,85,183
2676,foodie,image,Amazing experience!,372,121,83
2677,influencer,text,Highly recommended,181,80,25
2678,student,story,What a day!,76,66,19
2679,developer,video,Not so great,450,176,73
2680,influencer,image,Could be better,111,109,78
2681,student,video,Highly recommended,416,58,90
2682,student,text,Loved this!,65,52,22
2683,foodie,image,Highly recommended,132,40,46
2684,developer,text,Must watch!,79,26,23
2685,influencer,text,Check this out!,125,81,30
2686,foodie,story,Amazing experience!,175,81,15
2687,traveler,video,Feeling awesome,684,153,107
2688,student,reel,What a day!,932,72,36
2689,influencer,reel,Feeling awesome,864,280,43
2690,developer,text,Must watch!,264,46,7
2691,developer,story,Check this out!,182,92,7
2692,student,video,Feeling awesome,350,264,51
2693,foodie,video,What a day!,867,275,78
2694,fitness,text,Could be better,298,44,42
2695,influencer,video,Not so great,628,96,34
2696,fitness,video,Loved this!,536,115,79
2697,fitness,video,Amazing experience!,921,197,151
2698,student,reel,Feeling awesome,553,126,168
2699,developer,text,Could be better,232,42,45
2700,influencer,video,What a day!,289,194,196
2701,foodie,text,Amazing experience!,106,19,22
2702,influencer,reel,Loved this!,605,226,41
2703,foodie,image,What a day!,221,44,86
2704,developer,video,Must watch!,705,228,184
2705,fitness,image,What a day!,272,99,90
2706,fitness,reel,Amazing experience!,283,149,177
2707,fitness,story,Feeling awesome,248,60,46
2708,developer,story,What a day!,192,34,33
2709,student,text,Highly recommended,129,58,42
2710,foodie,video,Amazing experience!,377,145,161
2711,student,text,Feeling awesome,123,35,39
2712,fitness,story,Must watch!,126,59,12
2713,influencer,image,Could be better,395,142,51
2714,fitness,reel,Loved this!,251,294,188
2715,foodie,image,Must watch!,120,87,66
2716,fitness,reel,What a day!,646,69,179
2717,foodie,reel,Highly recommended,970,158,54
2718,developer,reel,Could be better,980,96,104
2719,developer,reel,Check this out!,915,129,140
2720,student,video,Not so great,685,124,173
