post_id,brand,user_type,post_text,likes,comments,shares
2371,Nike,influencer,"Nike Worst purchase ever, would not recommend",385,18,167
2372,Puma,influencer,"Puma Worst purchase ever, would not recommend",67,194,75
2373,Puma,developer,"Puma Worst purchase ever, would not recommend",104,108,116
2374,Puma,student,"Puma Absolutely love this brand, amazing quality and performance",520,156,77
2375,Apple,developer,"Apple Very disappointed, poor quality and bad experience",601,244,57
2376,Samsung,developer,"Samsung Great experience, highly recommend this product",295,125,34
2377,Adidas,traveler,"Adidas Super comfortable and stylish, worth every penny",96,147,92
2378,Apple,influencer,"Apple Absolutely love this brand, amazing quality and performance",191,187,167
2379,Nike,developer,"Nike Very disappointed, poor quality and bad experience",281,128,49
2380,Nike,influencer,"Nike Great experience, highly recommend this product",970,186,163
2381,Adidas,student,"Adidas Worst purchase ever, would not recommend",188,157,200
2382,Nike,influencer,"Nike It's okay, average product nothing special",741,273,30
2383,Puma,developer,"Puma Super comfortable and stylish, worth every penny",774,16,180
2384,Adidas,athlete,"Adidas Worst purchase ever, would not recommend",873,165,42
2385,Puma,athlete,"Puma Super comfortable and stylish, worth every penny",551,93,20
2386,Puma,athlete,"Puma Not bad, not great just fine",70,235,57
2387,Puma,student,"Puma Very disappointed, poor quality and bad experience",225,167,14
2388,Nike,developer,"Nike Absolutely love this brand, amazing quality and performance",648,67,101
2389,Puma,athlete,"Puma Not worth the money, totally dissatisfied",878,166,148
2390,Samsung,athlete,"Samsung It's okay, average product nothing special",421,64,8
2391,Nike,traveler,"Nike Super comfortable and stylish, worth every penny",483,68,99
2392,Adidas,student,"Adidas Worst purchase ever, would not recommend",370,32,178
2393,Puma,athlete,"Puma Absolutely love this brand, amazing quality and performance",846,88,77
2394,Adidas,student,"Adidas Not bad, not great just fine",192,257,92
2395,Puma,influencer,"Puma Decent experience, could be better",667,294,185
2396,Puma,influencer,"Puma Great experience, highly recommend this product",258,89,116
2397,Adidas,athlete,"Adidas Worst purchase ever, would not recommend",129,98,143
2398,Puma,athlete,"Puma Super comfortable and stylish, worth every penny",836,50,5
2399,Samsung,influencer,"Samsung Not bad, not great just fine",80,162,61
2400,Puma,developer,"Puma Not worth the money, totally dissatisfied",399,192,70
2401,Adidas,influencer,"Adidas Super comfortable and stylish, worth every penny",944,259,190
2402,Apple,developer,"Apple Super comfortable and stylish, worth every penny",607,51,153
2403,Adidas,student,"Adidas It's okay, average product nothing special",856,95,30
2404,Samsung,athlete,"Samsung Not bad, not great just fine",762,55,93
2405,Adidas,athlete,"Adidas It's okay, average product nothing special",248,178,185
2406,Nike,influencer,"Nike Decent experience, could be better",518,173,143
2407,Apple,student,"Apple Very disappointed, poor quality and bad experience",352,189,48
2408,Adidas,influencer,"Adidas It's okay, average product nothing special",894,175,102
2409,Apple,student,"Apple Not bad, not great just fine",678,192,43
2410,Adidas,athlete,"Adidas Super comfortable and stylish, worth every penny",908,177,67
2411,Nike,developer,"Nike Not bad, not great just fine",91,25,68
2412,Adidas,student,"Adidas Decent experience, could be better",764,266,46
2413,Puma,influencer,"Puma It's okay, average product nothing special",696,214,135
2414,Samsung,influencer,"Samsung Absolutely love this brand, amazing quality and performance",587,186,124
2415,Nike,student,"Nike It's okay, average product nothing special",883,39,169
2416,Apple,traveler,"Apple Super comfortable and stylish, worth every penny",855,10,70
2417,Nike,traveler,"Nike Decent experience, could be better",732,216,128
2418,Adidas,developer,"Adidas Worst purchase ever, would not recommend",179,253,176
2419,Nike,student,"Nike Not worth the money, totally dissatisfied",538,199,66
2420,Apple,athlete,"Apple Not bad, not great just fine",934,214,6
2421,Samsung,student,"Samsung It's okay, average product nothing special",842,121,176
2422,Puma,student,"Puma Great experience, highly recommend this product",816,56,23
2423,Nike,student,"Nike Very disappointed, poor quality and bad experience",308,215,132
2424,Nike,student,"Nike Great experience, highly recommend this product",734,280,25
2425,Samsung,influencer,"Samsung Not worth the money, totally dissatisfied",388,243,156
2426,Nike,student,"Nike Worst purchase ever, would not recommend",86,79,173
2427,Adidas,influencer,"Adidas Great experience, highly recommend this product",252,75,43
2428,Nike,developer,"Nike Super comfortable and stylish, worth every penny",565,12,139
2429,Apple,athlete,"Apple Not worth the money, totally dissatisfied",738,289,167
2430,Puma,traveler,"Puma Not bad, not great just fine",842,146,13
2431,Apple,athlete,"Apple Super comfortable and stylish, worth every penny",542,175,153
2432,Apple,influencer,"Apple Not bad, not great just fine",718,266,25
2433,Nike,athlete,"Nike Worst purchase ever, would not recommend",817,170,167
2434,Adidas,student,"Adidas Not worth the money, totally dissatisfied",400,205,112
2435,Samsung,athlete,"Samsung Not bad, not great just fine",982,124,44
2436,Puma,student,"Puma Super comfortable and stylish, worth every penny",527,233,48
2437,Samsung,student,"Samsung Absolutely love this brand, amazing quality and performance",118,245,162
2438,Samsung,student,"Samsung Worst purchase ever, would not recommend",348,97,158
2439,Puma,athlete,"Puma Decent experience, could be better",686,217,6
2440,Puma,traveler,"Puma Super comfortable and stylish, worth every penny",542,284,25
2441,Apple,influencer,"Apple Great experience, highly recommend this product",687,61,102
2442,Apple,traveler,"Apple Absolutely love this brand, amazing quality and performance",815,55,88
2443,Puma,influencer,"Puma Absolutely love this brand, amazing quality and performance",958,123,92
2444,Samsung,athlete,"Samsung Very disappointed, poor quality and bad experience",247,51,90
2445,Apple,influencer,"Apple Not worth the money, totally dissatisfied",131,46,38
2446,Apple,developer,"Apple Very disappointed, poor quality and bad experience",743,76,9
2447,Apple,student,"Apple Super comfortable and stylish, worth every penny",791,190,144
2448,Samsung,athlete,"Samsung Very disappointed, poor quality and bad experience",553,35,159
2449,Samsung,influencer,"Samsung Worst purchase ever, would not recommend",776,254,63
2450,Apple,influencer,"Apple Super comfortable and stylish, worth every penny",661,125,183
2451,Nike,developer,"Nike Decent experience, could be better",365,277,120
2452,Nike,influencer,"Nike Great experience, highly recommend this product",341,193,158
2453,Apple,traveler,"Apple Not bad, not great just fine",315,268,121
2454,Adidas,student,"Adidas It's okay, average product nothing special",940,147,133
2455,Adidas,student,"Adidas Very disappointed, poor quality and bad experience",589,181,196
2456,Samsung,student,"Samsung Worst purchase ever, would not recommend",108,169,89
2457,Samsung,traveler,"Samsung Not worth the money, totally dissatisfied",174,146,21
2458,Adidas,developer,"Adidas Very disappointed, poor quality and bad experience",363,276,116
2459,Nike,student,"Nike Not worth the money, totally dissatisfied",836,192,118
2460,Apple,developer,"Apple Very disappointed, poor quality and bad experience",194,193,7
2461,Puma,developer,"Puma Super comfortable and stylish, worth every penny",780,137,181
2462,Apple,influencer,"Apple Very disappointed, poor quality and bad experience",967,156,26
2463,Nike,student,"Nike Absolutely love this brand, amazing quality and performance",291,281,18
2464,Samsung,traveler,"Samsung Great experience, highly recommend this product",822,115,79
2465,Nike,athlete,"Nike Not worth the money, totally dissatisfied",109,215,64
2466,Puma,athlete,"Puma Super comfortable and stylish, worth every penny",928,299,58
2467,Apple,student,"Apple Super comfortable and stylish, worth every penny",883,241,48
2468,Nike,traveler,"Nike Very disappointed, poor quality and bad experience",904,39,95
2469,Puma,student,"Puma Super comfortable and stylish, worth every penny",508,137,62
2470,Nike,influencer,"Nike Decent experience, could be better",132,149,126
2471,Nike,athlete,"Nike Not bad, not great just fine",59,292,109
2472,Apple,athlete,"Apple Not worth the money, totally dissatisfied",378,154,125
2473,Adidas,athlete,"Adidas Not worth the money, totally dissatisfied",528,238,100
2474,Puma,athlete,"Puma Worst purchase ever, would not recommend",436,146,12
2475,Puma,student,"Puma Not worth the money, totally dissatisfied",301,218,134
2476,Adidas,student,"Adidas Super comfortable and stylish, worth every penny",600,249,59
2477,Samsung,athlete,"Samsung Not worth the money, totally dissatisfied",188,257,55
2478,Nike,traveler,"Nike It's okay, average product nothing special",562,201,166
2479,Puma,student,"Puma Great experience, highly recommend this product",389,13,134
2480,Adidas,traveler,"Adidas Super comfortable and stylish, worth every penny",109,295,127
2481,Nike,athlete,"Nike Not worth the money, totally dissatisfied",511,199,112
2482,Apple,traveler,"Apple Absolutely love this brand, amazing quality and performance",73,298,40
2483,Apple,athlete,"Apple Great experience, highly recommend this product",288,57,125
2484,Apple,student,"Apple Not bad, not great just fine",530,65,36
2485,Adidas,athlete,"Adidas Absolutely love this brand, amazing quality and performance",924,128,59
2486,Apple,developer,"Apple Super comfortable and stylish, worth every penny",225,288,172
2487,Nike,influencer,"Nike Not worth the money, totally dissatisfied",684,160,118
2488,Puma,traveler,"Puma It's okay, average product nothing special",574,134,95
2489,Adidas,influencer,"Adidas Decent experience, could be better",731,266,89
2490,Samsung,developer,"Samsung Very disappointed, poor quality and bad experience",843,27,174
2491,Puma,developer,"Puma It's okay, average product nothing special",237,101,59
2492,Nike,traveler,"Nike Not bad, not great just fine",514,126,52
2493,Samsung,student,"Samsung Great experience, highly recommend this product",542,280,38
2494,Samsung,influencer,"Samsung It's okay, average product nothing special",520,136,105
2495,Puma,traveler,"Puma Great experience, highly recommend this product",752,129,49
2496,Adidas,influencer,"Adidas Absolutely love this brand, amazing quality and performance",704,258,172
2497,Nike,influencer,"Nike Worst purchase ever, would not recommend",318,219,187
2498,Nike,traveler,"Nike Not worth the money, totally dissatisfied",827,180,6
2499,Nike,traveler,"Nike Great experience, highly recommend this product",457,86,67
2500,Adidas,influencer,"Adidas Not bad, not great just fine",928,192,9
2501,Puma,developer,"Puma Great experience, highly recommend this product",800,88,146
2502,Puma,traveler,"Puma It's okay, average product nothing special",464,142,185
2503,Samsung,influencer,"Samsung Not bad, not great just fine",113,111,185
2504,Apple,athlete,"Apple Super comfortable and stylish, worth every penny",652,46,145
2505,Nike,traveler,"Nike Absolutely love this brand, amazing quality and performance",401,178,29
2506,Nike,athlete,"Nike Not worth the money, totally dissatisfied",863,85,57
2507,Apple,student,"Apple Worst purchase ever, would not recommend",645,237,11
2508,Adidas,athlete,"Adidas Super comfortable and stylish, worth every penny",983,192,187
2509,Nike,traveler,"Nike Worst purchase ever, would not recommend",721,15,27
2510,Apple,influencer,"Apple Decent experience, could be better",612,157,186
2511,Puma,influencer,"Puma Great experience, highly recommend this product",781,211,122
2512,Adidas,traveler,"Adidas Super comfortable and stylish, worth every penny",710,88,42
2513,Puma,developer,"Puma Decent experience, could be better",729,48,124
2514,Nike,athlete,"Nike Absolutely love this brand, amazing quality and performance",790,31,96
2515,Adidas,athlete,"Adidas Super comfortable and stylish, worth every penny",376,123,93
2516,Samsung,developer,"Samsung Absolutely love this brand, amazing quality and performance",790,231,90
2517,Nike,traveler,"Nike Decent experience, could be better",860,212,6
2518,Nike,influencer,"Nike Super comfortable and stylish, worth every penny",710,132,62
2519,Samsung,traveler,"Samsung Worst purchase ever, would not recommend",616,200,183
2520,Nike,developer,"Nike Absolutely love this brand, amazing quality and performance",723,127,44
2521,Apple,influencer,"Apple Worst purchase ever, would not recommend",86,67,146
2522,Apple,student,"Apple Decent experience, could be better",895,254,189
2523,Samsung,student,"Samsung Absolutely love this brand, amazing quality and performance",61,167,84
2524,Adidas,student,"Adidas Not bad, not great just fine",779,185,155
2525,Nike,athlete,"Nike Decent experience, could be better",960,201,52
2526,Nike,developer,"Nike Super comfortable and stylish, worth every penny",550,94,160
2527,Nike,student,"Nike It's okay, average product nothing special",407,199,127
2528,Nike,student,"Nike Great experience, highly recommend this product",660,145,62
2529,Apple,student,"Apple It's okay, average product nothing special",734,46,144
2530,Samsung,athlete,"Samsung Very disappointed, poor quality and bad experience",552,215,86
2531,Apple,influencer,"Apple Very disappointed, poor quality and bad experience",464,295,195
2532,Nike,developer,"Nike Absolutely love this brand, amazing quality and performance",726,181,149
2533,Nike,developer,"Nike Great experience, highly recommend this product",589,279,134
2534,Puma,influencer,"Puma Not worth the money, totally dissatisfied",775,285,195
2535,Puma,student,"Puma Not worth the money, totally dissatisfied",919,36,90
2536,Adidas,athlete,"Adidas It's okay, average product nothing special",360,112,127
2537,Puma,influencer,"Puma Great experience, highly recommend this product",729,243,25
2538,Apple,developer,"Apple Decent experience, could be better",694,13,177
2539,Adidas,student,"Adidas Not worth the money, totally dissatisfied",408,295,115
2540,Apple,developer,"Apple Absolutely love this brand, amazing quality and performance",865,45,190
2541,Samsung,student,"Samsung It's okay, average product nothing special",258,300,139
2542,Nike,athlete,"Nike It's okay, average product nothing special",977,137,172
2543,Puma,developer,"Puma Super comfortable and stylish, worth every penny",809,37,19
2544,Puma,student,"Puma Super comfortable and stylish, worth every penny",532,186,12
2545,Nike,traveler,"Nike Absolutely love this brand, amazing quality and performance",565,196,99
2546,Puma,influencer,"Puma Not worth the money, totally dissatisfied",998,286,86
2547,Puma,developer,"Puma Worst purchase ever, would not recommend",382,263,91
2548,Samsung,athlete,"Samsung Not bad, not great just fine",133,29,119
2549,Puma,athlete,"Puma Worst purchase ever, would not recommend",420,53,124
2550,Nike,influencer,"Nike Not worth the money, totally dissatisfied",277,93,85
2551,Nike,student,"Nike Decent experience, could be better",564,117,188
2552,Puma,athlete,"Puma Not bad, not great just fine",358,134,15
2553,Nike,influencer,"Nike Not bad, not great just fine",335,217,186
2554,Nike,developer,"Nike Great experience, highly recommend this product",893,235,9
2555,Adidas,student,"Adidas Great experience, highly recommend this product",926,49,19
2556,Apple,traveler,"Apple Not bad, not great just fine",541,258,194
2557,Apple,athlete,"Apple Super comfortable and stylish, worth every penny",344,279,15
2558,Samsung,student,"Samsung It's okay, average product nothing special",575,292,78
2559,Samsung,athlete,"Samsung Not bad, not great just fine",271,297,67
2560,Nike,traveler,"Nike Super comfortable and stylish, worth every penny",233,164,187
2561,Puma,traveler,"Puma Decent experience, could be better",994,204,194
2562,Nike,student,"Nike Absolutely love this brand, amazing quality and performance",284,31,12
2563,Puma,athlete,"Puma Absolutely love this brand, amazing quality and performance",784,94,25
2564,Samsung,traveler,"Samsung Not bad, not great just fine",890,202,195
2565,Puma,student,"Puma Not bad, not great just fine",941,260,193
2566,Nike,developer,"Nike Absolutely love this brand, amazing quality and performance",902,52,164
2567,Adidas,student,"Adidas It's okay, average product nothing special",452,174,9
2568,Apple,developer,"Apple Not bad, not great just fine",851,226,94
2569,Apple,developer,"Apple Very disappointed, poor quality and bad experience",828,153,113
2570,Apple,traveler,"Apple Very disappointed, poor quality and bad experience",351,40,17
2571,Adidas,developer,"Adidas Very disappointed, poor quality and bad experience",332,262,185
2572,Nike,traveler,"Nike Super comfortable and stylish, worth every penny",550,164,86
2573,Apple,traveler,"Apple Very disappointed, poor quality and bad experience",118,121,161
2574,Adidas,traveler,"Adidas Absolutely love this brand, amazing quality and performance",488,128,127
2575,Samsung,traveler,"Samsung Great experience, highly recommend this product",853,178,145
2576,Apple,athlete,"Apple It's okay, average product nothing special",722,164,118
2577,Samsung,influencer,"Samsung Very disappointed, poor quality and bad experience",863,115,167
2578,Adidas,athlete,"Adidas It's okay, average product nothing special",427,300,72
2579,Samsung,traveler,"Samsung Worst purchase ever, would not recommend",361,227,60
2580,Apple,traveler,"Apple Decent experience, could be better",855,242,167
2581,Nike,traveler,"Nike Absolutely love this brand, amazing quality and performance",774,205,64
2582,Samsung,developer,"Samsung Worst purchase ever, would not recommend",832,128,175
2583,Apple,developer,"Apple Great experience, highly recommend this product",481,138,176
2584,Samsung,athlete,"Samsung Not worth the money, totally dissatisfied",581,252,6
2585,Adidas,traveler,"Adidas Not bad, not great just fine",564,283,47
2586,Samsung,student,"Samsung It's okay, average product nothing special",220,119,82
2587,Puma,developer,"Puma Decent experience, could be better",377,172,47
2588,Nike,athlete,"Nike Absolutely love this brand, amazing quality and performance",809,235,97
2589,Nike,traveler,"Nike It's okay, average product nothing special",877,294,27
2590,Puma,influencer,"Puma Not bad, not great just fine",491,176,194
2591,Samsung,influencer,"Samsung Worst purchase ever, would not recommend",104,69,16
2592,Apple,traveler,"Apple Worst purchase ever, would not recommend",580,154,50
2593,Adidas,developer,"Adidas Not worth the money, totally dissatisfied",78,231,106
2594,Puma,influencer,"Puma Super comfortable and stylish, worth every penny",658,139,58
2595,Samsung,traveler,"Samsung Worst purchase ever, would not recommend",903,120,26
2596,Puma,developer,"Puma Super comfortable and stylish, worth every penny",858,135,151
2597,Samsung,student,"Samsung Absolutely love this brand, amazing quality and performance",93,241,154
2598,Adidas,traveler,"Adidas Worst purchase ever, would not recommend",226,120,33
2599,Adidas,student,"Adidas Not bad, not great just fine",701,244,20
2600,Samsung,athlete,"Samsung Decent experience, could be better",895,192,11
2601,Samsung,influencer,"Samsung Worst purchase ever, would not recommend",879,116,174
2602,Nike,developer,"Nike Worst purchase ever, would not recommend",711,58,90
2603,Puma,athlete,"Puma Great experience, highly recommend this product",925,239,98
2604,Puma,developer,"Puma It's okay, average product nothing special",170,89,86
2605,Nike,influencer,"Nike Super comfortable and stylish, worth every penny",987,12,5
2606,Apple,influencer,"Apple Worst purchase ever, would not recommend",307,35,24
2607,Nike,athlete,"Nike It's okay, average product nothing special",296,230,114
2608,Samsung,student,"Samsung Great experience, highly recommend this product",988,105,76
2609,Samsung,influencer,"Samsung Great experience, highly recommend this product",728,102,65
2610,Adidas,student,"Adidas Decent experience, could be better",131,199,16
2611,Samsung,traveler,"Samsung It's okay, average product nothing special",763,179,148
2612,Nike,athlete,"Nike Not worth the money, totally dissatisfied",434,79,163
2613,Samsung,influencer,"Samsung It's okay, average product nothing special",494,163,197
2614,Apple,influencer,"Apple Worst purchase ever, would not recommend",984,265,171
2615,Nike,traveler,"Nike Not bad, not great just fine",70,175,154
2616,Puma,developer,"Puma Absolutely love this brand, amazing quality and performance",419,224,25
2617,Apple,athlete,"Apple It's okay, average product nothing special",335,110,158
2618,Puma,developer,"Puma Not worth the money, totally dissatisfied",786,255,64
2619,Nike,traveler,"Nike Not bad, not great just fine",937,244,122
2620,Puma,developer,"Puma Absolutely love this brand, amazing quality and performance",466,59,119
2621,Puma,athlete,"Puma Very disappointed, poor quality and bad experience",281,203,78
2622,Apple,developer,"Apple Decent experience, could be better",181,121,116
2623,Adidas,athlete,"Adidas Great experience, highly recommend this product",647,117,90
2624,Samsung,influencer,"Samsung Decent experience, could be better",758,292,98
2625,Apple,student,"Apple It's okay, average product nothing special",555,253,178
2626,Apple,athlete,"Apple Decent experience, could be better",291,25,12
2627,Adidas,athlete,"Adidas Decent experience, could be better",186,282,124
2628,Samsung,student,"Samsung It's okay, average product nothing special",387,79,134
2629,Nike,traveler,"Nike Great experience, highly recommend this product",651,40,68
2630,Puma,influencer,"Puma Great experience, highly recommend this product",266,273,97
2631,Puma,traveler,"Puma Not worth the money, totally dissatisfied",708,113,178
2632,Apple,student,"Apple Absolutely love this brand, amazing quality and performance",458,69,90
2633,Adidas,influencer,"Adidas Super comfortable and stylish, worth every penny",378,200,77
2634,Adidas,influencer,"Adidas Very disappointed, poor quality and bad experience",545,43,95
2635,Samsung,athlete,"Samsung Decent experience, could be better",878,61,46
2636,Puma,developer,"Puma Very disappointed, poor quality and bad experience",116,197,96
2637,Samsung,athlete,"Samsung Not worth the money, totally dissatisfied",166,146,127
2638,Nike,traveler,"Nike Not bad, not great just fine",802,288,96
2639,Adidas,influencer,"Adidas Absolutely love this brand, amazing quality and performance",259,209,30
2640,Nike,influencer,"Nike Very disappointed, poor quality and bad experience",182,158,49
2641,Adidas,student,"Adidas It's okay, average product nothing special",146,110,36
2642,Apple,influencer,"Apple Super comfortable and stylish, worth every penny",931,168,159
2643,Apple,student,"Apple Super comfortable and stylish, worth every penny",987,270,180
2644,Samsung,student,"Samsung It's okay, average product nothing special",644,59,71
2645,Puma,athlete,"Puma Great experience, highly recommend this product",756,163,67
2646,Adidas,developer,"Adidas Decent experience, could be better",214,143,166
2647,Samsung,athlete,"Samsung It's okay, average product nothing special",823,83,26
2648,Apple,student,"Apple Absolutely love this brand, amazing quality and performance",292,145,77
2649,Puma,student,"Puma Very disappointed, poor quality and bad experience",600,156,156
2650,Puma,athlete,"Puma Great experience, highly recommend this product",930,41,156
2651,Puma,student,"Puma It's okay, average product nothing special",262,228,134
2652,Apple,traveler,"Apple Super comfortable and stylish, worth every penny",827,80,94
2653,Samsung,student,"Samsung Not worth the money, totally dissatisfied",932,249,76
2654,Adidas,influencer,"Adidas Absolutely love this brand, amazing quality and performance",711,291,154
2655,Adidas,developer,"Adidas Not bad, not great just fine",975,256,176
2656,Apple,student,"Apple Super comfortable and stylish, worth every penny",381,56,182
2657,Apple,traveler,"Apple Very disappointed, poor quality and bad experience",797,239,13
2658,Nike,influencer,"Nike Very disappointed, poor quality and bad experience",250,219,43
2659,Adidas,student,"Adidas Worst purchase ever, would not recommend",581,264,68
2660,Apple,influencer,"Apple Great experience, highly recommend this product",388,209,23
2661,Nike,developer,"Nike Absolutely love this brand, amazing quality and performance",137,127,187
2662,Puma,developer,"Puma Super comfortable and stylish, worth every penny",514,81,51
2663,Apple,developer,"Apple Decent experience, could be better",546,257,167
2664,Nike,traveler,"Nike Worst purchase ever, would not recommend",913,75,161
2665,Puma,influencer,"Puma It's okay, average product nothing special",507,183,29
2666,Apple,developer,"Apple Very disappointed, poor quality and bad experience",754,35,153
2667,Adidas,traveler,"Adidas Worst purchase ever, would not recommend",128,297,48
2668,Samsung,athlete,"Samsung Very disappointed, poor quality and bad experience",728,166,164
2669,Samsung,student,"Samsung Absolutely love this brand, amazing quality and performance",66,106,116
2670,Apple,student,"Apple Not worth the money, totally dissatisfied",151,227,113
2671,Adidas,developer,"Adidas Worst purchase ever, would not recommend",787,260,112
2672,Samsung,traveler,"Samsung Great experience, highly recommend this product",628,31,158
2673,Nike,athlete,"Nike Very disappointed, poor quality and bad experience",427,125,183
2674,Puma,developer,"Puma Great experience, highly recommend this product",799,280,110
2675,Apple,developer,"Apple Very disappointed, poor quality and bad experience",476,166,165
2676,Apple,influencer,"Apple It's okay, average product nothing special",496,259,166
2677,Apple,influencer,"Apple It's okay, average product nothing special",862,112,90
2678,Puma,student,"Puma Super comfortable and stylish, worth every penny",426,177,90
2679,Nike,developer,"Nike Absolutely love this brand, amazing quality and performance",217,215,27
2680,Samsung,athlete,"Samsung Great experience, highly recommend this product",598,75,159
2681,Apple,developer,"Apple Not bad, not great just fine",240,130,109
2682,Samsung,traveler,"Samsung Super comfortable and stylish, worth every penny",422,279,44
2683,Nike,traveler,"Nike Very disappointed, poor quality and bad experience",220,145,67
2684,Nike,student,"Nike Not bad, not great just fine",606,297,56
2685,Samsung,student,"Samsung Not bad, not great just fine",548,167,34
2686,Adidas,developer,"Adidas Very disappointed, poor quality and bad experience",153,180,14
2687,Nike,athlete,"Nike It's okay, average product nothing special",304,198,42
2688,Nike,developer,"Nike Decent experience, could be better",732,210,146
2689,Adidas,traveler,"Adidas Worst purchase ever, would not recommend",319,115,21
2690,Nike,influencer,"Nike Super comfortable and stylish, worth every penny",164,211,122
2691,Apple,student,"Apple Super comfortable and stylish, worth every penny",288,31,178
2692,Puma,traveler,"Puma It's okay, average product nothing special",557,81,183
2693,Adidas,athlete,"Adidas Not worth the money, totally dissatisfied",793,187,145
2694,Puma,student,"Puma Not bad, not great just fine",592,210,76
2695,Apple,influencer,"Apple It's okay, average product nothing special",825,70,168
2696,Adidas,student,"Adidas Not worth the money, totally dissatisfied",498,219,128
2697,Puma,traveler,"Puma Super comfortable and stylish, worth every penny",922,207,130
2698,Samsung,traveler,"Samsung Super comfortable and stylish, worth every penny",597,231,53
2699,Apple,student,"Apple Not bad, not great just fine",531,212,103
2700,Nike,developer,"Nike Great experience, highly recommend this product",919,140,83
2701,Adidas,traveler,"Adidas Super comfortable and stylish, worth every penny",303,285,151
2702,Samsung,influencer,"Samsung Not worth the money, totally dissatisfied",950,41,44
2703,Puma,developer,"Puma Not bad, not great just fine",877,185,123
2704,Nike,traveler,"Nike Decent experience, could be better",757,212,83
2705,Puma,influencer,"Puma It's okay, average product nothing special",832,68,87
2706,Samsung,student,"Samsung Not worth the money, totally dissatisfied",310,243,22
2707,Apple,developer,"Apple Worst purchase ever, would not recommend",586,115,116
2708,Puma,student,"Puma Absolutely love this brand, amazing quality and performance",895,86,48
2709,Adidas,traveler,"Adidas Absolutely love this brand, amazing quality and performance",883,196,101
2710,Adidas,traveler,"Adidas Decent experience, could be better",163,14,13
2711,Samsung,influencer,"Samsung Worst purchase ever, would not recommend",683,138,21
2712,Samsung,traveler,"Samsung Absolutely love this brand, amazing quality and performance",504,36,66
2713,Adidas,traveler,"Adidas Absolutely love this brand, amazing quality and performance",903,172,121
2714,Puma,traveler,"Puma Very disappointed, poor quality and bad experience",725,63,38
2715,Samsung,influencer,"Samsung Not worth the money, totally dissatisfied",704,229,102
2716,Nike,athlete,"Nike Very disappointed, poor quality and bad experience",146,167,148
2717,Apple,student,"Apple Great experience, highly recommend this product",533,126,90
2718,Apple,developer,"Apple Not bad, not great just fine",197,204,50
2719,Puma,developer,"Puma It's okay, average product nothing special",520,237,61
2720,Samsung,student,"Samsung Not bad, not great just fine",128,231,74
2721,Samsung,traveler,"Samsung Decent experience, could be better",54,108,119
2722,Puma,athlete,"Puma It's okay, average product nothing special",851,273,163
2723,Samsung,influencer,"Samsung Not worth the money, totally dissatisfied",558,75,156
2724,Samsung,athlete,"Samsung Not worth the money, totally dissatisfied",498,119,199
2725,Samsung,influencer,"Samsung Great experience, highly recommend this product",604,203,166
2726,Adidas,developer,"Adidas Not worth the money, totally dissatisfied",64,201,146
2727,Puma,developer,"Puma It's okay, average product nothing special",286,266,24
2728,Apple,athlete,"Apple Absolutely love this brand, amazing quality and performance",393,227,51
2729,Puma,influencer,"Puma Worst purchase ever, would not recommend",454,171,116
2730,Nike,developer,"Nike Super comfortable and stylish, worth every penny",98,137,23
2731,Apple,developer,"Apple Great experience, highly recommend this product",677,144,5
2732,Adidas,traveler,"Adidas It's okay, average product nothing special",619,48,179
2733,Nike,developer,"Nike Very disappointed, poor quality and bad experience",95,227,29
2734,Apple,student,"Apple Absolutely love this brand, amazing quality and performance",851,13,26
2735,Nike,developer,"Nike Very disappointed, poor quality and bad experience",881,297,141
2736,Adidas,traveler,"Adidas Absolutely love this brand, amazing quality and performance",527,285,182
2737,Adidas,influencer,"Adidas Very disappointed, poor quality and bad experience",789,257,100
2738,Adidas,athlete,"Adidas Decent experience, could be better",774,281,184
2739,Samsung,influencer,"Samsung Absolutely love this brand, amazing quality and performance",873,145,23
2740,Samsung,influencer,"Samsung Not worth the money, totally dissatisfied",355,282,21
2741,Puma,developer,"Puma Worst purchase ever, would not recommend",105,257,198
2742,Nike,athlete,"Nike Great experience, highly recommend this product",868,118,191
2743,Adidas,traveler,"Adidas Worst purchase ever, would not recommend",807,52,168
2744,Adidas,athlete,"Adidas Worst purchase ever, would not recommend",512,75,168
2745,Apple,developer,"Apple Absolutely love this brand, amazing quality and performance",522,255,170
2746,Samsung,student,"Samsung Absolutely love this brand, amazing quality and performance",472,118,187
2747,Samsung,traveler,"Samsung Not worth the money, totally dissatisfied",561,217,75
2748,Samsung,athlete,"Samsung Great experience, highly recommend this product",458,255,22
2749,Samsung,student,"Samsung Very disappointed, poor quality and bad experience",352,209,57
2750,Samsung,athlete,"Samsung Not bad, not great just fine",612,168,125
2751,Nike,student,"Nike Worst purchase ever, would not recommend",267,10,14
2752,Puma,traveler,"Puma Very disappointed, poor quality and bad experience",553,233,7
2753,Apple,student,"Apple Decent experience, could be better",111,233,8
2754,Adidas,influencer,"Adidas It's okay, average product nothing special",619,68,110
2755,Samsung,athlete,"Samsung Super comfortable and stylish, worth every penny",354,196,44
2756,Apple,student,"Apple Super comfortable and stylish, worth every penny",837,148,143
2757,Nike,developer,"Nike Super comfortable and stylish, worth every penny",678,122,188
2758,Nike,influencer,"Nike Worst purchase ever, would not recommend",992,285,157
2759,Nike,student,"Nike Absolutely love this brand, amazing quality and performance",420,16,143
2760,Samsung,developer,"Samsung Worst purchase ever, would not recommend",766,57,21
