customer_id,age,city,category,purchase_amount,rating,discount
1545,50,Pune,Clothing,270.39,3.3,34.41
1546,48,Pune,Sports,1930.35,2.0,25.35
1547,34,Delhi,Clothing,4950.64,3.6,14.77
1548,34,Bangalore,Sports,1561.98,4.6,24.42
1549,51,Bangalore,Sports,1099.04,2.8,45.32
1550,56,Bangalore,Grocery,3023.24,3.7,45.46
1551,19,Delhi,Clothing,982.3,4.2,1.61
1552,18,Pune,Sports,182.88,2.6,23.52
1553,20,Mumbai,Electronics,3171.08,3.4,32.39
1554,43,Mumbai,Clothing,3170.78,3.8,15.7
1555,22,Delhi,Clothing,3741.99,4.1,14.12
1556,34,Chennai,Sports,2326.55,4.2,25.15
1557,25,Bangalore,Clothing,779.5,4.3,11.17
1558,51,Bangalore,Electronics,1356.34,4.5,8.94
1559,29,Chennai,Grocery,2798.28,1.6,38.4
1560,31,Bangalore,Electronics,3634.72,3.1,6.52
1561,46,Delhi,Sports,2350.3,4.6,20.75
1562,26,Mumbai,Clothing,1142.03,1.1,38.02
1563,41,Chennai,Clothing,4644.05,2.7,19.66
1564,27,Bangalore,Sports,3863.39,2.0,0.44
1565,48,Mumbai,Clothing,551.7,4.3,1.64
1566,30,Chennai,Clothing,3823.71,4.9,42.2
1567,24,Chennai,Sports,910.59,1.6,2.18
1568,37,Bangalore,Clothing,140.91,4.1,28.82
1569,43,Delhi,Grocery,2850.45,2.1,32.68
1570,57,Delhi,Clothing,617.83,4.3,0.36
1571,37,Bangalore,Sports,3710.74,4.0,41.92
1572,37,Bangalore,Grocery,3803.78,3.2,13.8
1573,29,Delhi,Grocery,3995.26,3.9,11.28
1574,50,Bangalore,Grocery,1723.96,2.1,33.69
1575,30,Bangalore,Grocery,582.56,4.6,39.23
1576,59,Bangalore,Sports,296.86,4.7,12.55
1577,47,Bangalore,Sports,1109.46,4.5,7.62
1578,38,Delhi,Electronics,513.01,3.8,45.9
1579,42,Bangalore,Clothing,2245.53,3.3,41.77
1580,29,Delhi,Electronics,1222.67,1.2,49.23
1581,57,Bangalore,Clothing,754.95,4.6,37.65
1582,29,Mumbai,Electronics,3427.17,1.6,25.72
1583,21,Delhi,Grocery,2932.98,1.4,4.85
1584,46,Delhi,Sports,1505.3,2.8,36.53
1585,26,Pune,Sports,2834.96,1.3,38.89
1586,55,Pune,Grocery,4408.32,2.1,20.37
1587,46,Bangalore,Sports,4717.07,3.0,43.59
1588,45,Bangalore,Electronics,1813.27,1.6,44.86
1589,47,Mumbai,Clothing,4643.06,4.3,5.95
1590,39,Bangalore,Grocery,441.1,3.5,28.86
1591,28,Chennai,Sports,1464.04,3.6,23.04
1592,22,Chennai,Sports,1804.81,2.1,23.43
1593,29,Bangalore,Clothing,4779.57,3.4,32.3
1594,19,Bangalore,Clothing,3783.17,1.9,34.58
1595,18,Pune,Clothing,3113.37,4.9,27.87
1596,41,Pune,Electronics,3782.15,2.0,2.54
1597,49,Bangalore,Clothing,951.3,3.6,39.58
1598,37,Bangalore,Grocery,2342.58,2.6,6.35
1599,23,Pune,Electronics,4769.01,3.7,22.34
1600,57,Pune,Clothing,2868.99,1.1,0.54
1601,56,Mumbai,Sports,752.02,1.6,39.87
1602,23,Mumbai,Electronics,800.58,3.2,18.86
1603,56,Bangalore,Sports,3254.94,2.3,25.63
1604,23,Delhi,Electronics,3633.99,2.2,12.92
1605,44,Delhi,Clothing,451.0,3.5,19.1
1606,50,Pune,Sports,856.9,3.5,24.65
1607,22,Bangalore,Electronics,1959.0,2.1,41.98
1608,20,Bangalore,Electronics,3861.31,3.9,0.93
1609,41,Chennai,Electronics,4767.49,2.1,0.0
1610,58,Bangalore,Grocery,1394.09,4.9,12.33
1611,35,Chennai,Clothing,4792.02,4.8,48.59
1612,33,Mumbai,Grocery,3821.68,1.2,41.54
1613,55,Bangalore,Grocery,4879.75,4.8,16.65
1614,22,Bangalore,Grocery,748.29,4.9,24.08
1615,44,Delhi,Grocery,3708.84,3.6,38.72
1616,27,Mumbai,Electronics,2521.63,1.7,41.29
1617,31,Mumbai,Clothing,1969.76,4.6,39.16
1618,52,Delhi,Grocery,1593.35,2.7,21.44
1619,32,Bangalore,Clothing,2170.73,4.9,30.8
1620,55,Pune,Electronics,3862.38,4.2,4.46
1621,36,Delhi,Clothing,2220.5,4.7,4.35
1622,43,Chennai,Grocery,2201.53,1.1,22.88
1623,50,Mumbai,Clothing,3359.99,2.9,17.1
1624,40,Bangalore,Sports,1706.24,2.9,34.36
1625,57,Bangalore,Sports,4407.68,4.3,30.5
1626,35,Pune,Clothing,4794.41,1.2,21.61
1627,33,Chennai,Clothing,4002.52,1.9,23.24
1628,35,Mumbai,Grocery,4230.22,2.5,17.7
1629,25,Mumbai,Clothing,2705.83,3.2,9.43
1630,51,Bangalore,Grocery,805.84,1.3,40.06
1631,32,Delhi,Grocery,1457.57,4.3,33.59
1632,49,Bangalore,Clothing,3352.99,3.2,7.58
1633,20,Chennai,Clothing,3495.03,2.6,47.64
1634,37,Mumbai,Grocery,4102.88,3.7,0.64
1635,30,Chennai,Clothing,1480.97,1.5,34.08
1636,33,Bangalore,Grocery,2402.43,2.6,13.77
1637,29,Bangalore,Clothing,924.95,4.1,46.7
1638,57,Mumbai,Sports,4060.4,4.5,40.36
1639,23,Chennai,Sports,4998.57,3.7,12.59
1640,54,Pune,Clothing,4055.6,3.1,30.82
1641,49,Pune,Clothing,3844.22,4.1,36.2
1642,45,Delhi,Clothing,1056.55,4.1,5.25
1643,19,Chennai,Clothing,414.37,1.3,30.2
1644,34,Delhi,Electronics,3679.53,2.0,15.32
1645,27,Pune,Sports,1080.57,2.5,5.49
1646,30,Pune,Electronics,3957.7,2.5,13.42
1647,23,Chennai,Clothing,3145.04,1.4,20.99
1648,32,Delhi,Electronics,4744.63,2.3,27.63
1649,29,Pune,Sports,3511.28,1.2,5.55
1650,42,Mumbai,Clothing,3028.3,4.3,24.15
1651,50,Pune,Grocery,314.49,1.6,35.58
1652,55,Bangalore,Electronics,2763.02,3.9,25.89
1653,55,Bangalore,Electronics,4115.18,2.1,6.35
1654,60,Chennai,Sports,2557.22,2.0,21.12
1655,19,Pune,Clothing,3073.87,4.3,39.87
1656,32,Mumbai,Clothing,1114.7,4.9,11.45
1657,22,Bangalore,Grocery,2763.0,4.2,19.59
1658,23,Bangalore,Grocery,4119.82,4.5,30.67
1659,57,Delhi,Electronics,1403.74,1.2,24.23
1660,53,Delhi,Electronics,4589.57,1.6,35.19
1661,31,Delhi,Electronics,3543.39,4.9,49.78
1662,57,Mumbai,Clothing,3660.95,2.4,22.59
1663,35,Chennai,Clothing,1679.47,3.4,35.1
1664,23,Chennai,Sports,137.47,3.0,28.53
1665,26,Mumbai,Sports,440.9,1.1,28.17
1666,49,Bangalore,Clothing,2451.62,4.4,43.33
1667,47,Delhi,Clothing,2684.95,1.5,37.88
1668,53,Pune,Clothing,2860.19,4.5,8.72
1669,18,Delhi,Clothing,1029.42,3.8,25.68
1670,42,Chennai,Electronics,4392.8,1.1,46.56
1671,57,Mumbai,Grocery,3506.29,1.6,32.94
1672,18,Chennai,Grocery,526.39,2.9,32.23
1673,58,Mumbai,Electronics,2744.17,2.0,27.86
1674,38,Delhi,Sports,2964.67,1.1,36.5
1675,40,Mumbai,Grocery,1603.02,2.9,5.62
1676,47,Bangalore,Clothing,4653.61,5.0,29.39
1677,18,Pune,Electronics,1204.86,2.5,21.44
1678,49,Pune,Grocery,3820.05,4.4,24.92
1679,56,Delhi,Electronics,529.02,1.2,18.04
1680,34,Mumbai,Electronics,3895.54,3.5,15.32
1681,54,Pune,Electronics,927.98,3.5,23.15
1682,59,Chennai,Clothing,2656.91,3.3,1.95
1683,34,Chennai,Sports,2887.95,2.9,26.52
1684,39,Chennai,Grocery,1552.6,4.5,15.0
1685,23,Chennai,Grocery,1834.62,3.8,18.28
1686,56,Pune,Clothing,2368.18,4.6,42.06
1687,53,Delhi,Grocery,4428.68,4.4,30.88
1688,20,Chennai,Sports,3249.81,2.3,0.91
1689,48,Pune,Electronics,1109.12,3.1,11.52
1690,23,Chennai,Sports,4164.18,1.9,47.33
1691,57,Bangalore,Clothing,961.37,2.3,34.77
1692,20,Delhi,Clothing,2629.08,2.8,42.08
1693,38,Chennai,Grocery,903.48,3.6,12.79
1694,43,Chennai,Grocery,1249.55,2.3,15.03
1695,23,Mumbai,Clothing,3982.56,2.4,28.22
1696,42,Chennai,Sports,3511.35,2.3,28.01
1697,52,Chennai,Electronics,1742.98,4.1,31.64
1698,35,Chennai,Grocery,1899.04,3.7,25.82
1699,19,Pune,Sports,1545.45,2.0,39.83
1700,29,Delhi,Grocery,2485.15,2.8,12.39
1701,60,Chennai,Electronics,1403.32,2.7,2.26
1702,49,Bangalore,Grocery,4143.37,1.4,15.63
1703,48,Pune,Grocery,1814.77,1.4,42.62
1704,39,Chennai,Grocery,4407.95,4.5,7.68
1705,50,Bangalore,Clothing,3271.58,3.4,12.06
1706,50,Bangalore,Clothing,3873.33,1.1,2.35
1707,35,Chennai,Clothing,4886.42,4.4,34.89
1708,26,Bangalore,Clothing,4397.78,1.8,19.25
1709,56,Pune,Sports,4228.19,4.2,44.33
1710,59,Pune,Clothing,862.88,1.3,44.15
1711,22,Delhi,Sports,1820.3,4.7,6.79
1712,28,Pune,Electronics,4873.64,4.1,21.22
1713,46,Bangalore,Clothing,3396.28,2.4,8.58
1714,32,Delhi,Clothing,2766.32,3.0,6.69
1715,56,Delhi,Clothing,4828.74,4.8,33.66
1716,48,Mumbai,Clothing,3925.63,1.2,22.82
1717,24,Delhi,Electronics,4609.25,1.3,1.39
1718,36,Mumbai,Electronics,1362.62,2.0,48.35
1719,53,Pune,Electronics,4864.32,1.4,12.03
1720,39,Mumbai,Electronics,3181.85,2.2,40.46
1721,35,Delhi,Grocery,2200.95,3.0,3.72
1722,26,Delhi,Sports,604.62,3.7,38.59
1723,35,Delhi,Electronics,1578.19,2.9,47.54
1724,58,Chennai,Grocery,2344.99,3.2,14.75
1725,25,Pune,Electronics,517.28,1.3,15.23
1726,48,Bangalore,Sports,897.88,1.2,16.69
1727,39,Chennai,Electronics,2613.64,1.3,21.62
1728,57,Pune,Sports,1648.97,3.6,0.83
1729,33,Pune,Electronics,1654.58,4.4,16.34
1730,28,Pune,Sports,1912.65,4.7,49.67
1731,33,Delhi,Electronics,161.77,3.1,30.04
1732,24,Delhi,Electronics,3138.45,1.3,9.3
1733,36,Mumbai,Electronics,541.69,4.5,18.36
1734,40,Chennai,Sports,3306.61,2.8,31.04
1735,38,Bangalore,Clothing,3038.74,1.4,29.22
1736,22,Delhi,Clothing,3176.03,2.5,22.04
1737,32,Bangalore,Sports,3632.74,4.2,17.62
1738,35,Pune,Clothing,882.09,1.8,32.33
1739,24,Mumbai,Sports,927.6,2.2,45.66
1740,27,Mumbai,Sports,3988.65,2.5,12.82
1741,59,Pune,Electronics,1879.08,1.5,28.31
1742,47,Chennai,Sports,3571.87,1.9,42.65
1743,53,Mumbai,Grocery,303.09,2.5,5.24
1744,26,Mumbai,Sports,3404.7,1.5,35.76
1745,53,Bangalore,Grocery,1241.58,1.8,36.03
1746,56,Chennai,Electronics,4895.83,1.7,34.08
1747,47,Chennai,Clothing,1652.52,2.1,19.44
1748,47,Delhi,Electronics,2234.31,4.6,38.3
1749,29,Chennai,Electronics,300.84,4.0,17.38
1750,30,Mumbai,Electronics,4250.16,1.9,11.7
1751,46,Delhi,Clothing,149.97,1.4,7.97
1752,25,Delhi,Grocery,1323.09,2.6,11.46
1753,60,Pune,Sports,2142.35,5.0,23.97
1754,25,Pune,Electronics,3891.57,4.1,35.17
1755,19,Delhi,Sports,2590.56,2.9,31.77
1756,26,Bangalore,Sports,838.86,2.3,47.02
1757,56,Chennai,Grocery,383.97,2.1,14.14
1758,39,Pune,Electronics,3517.72,1.6,27.87
1759,35,Delhi,Grocery,2917.16,2.9,44.99
1760,38,Delhi,Grocery,3545.88,2.4,19.25
1761,44,Pune,Electronics,1537.79,1.0,42.81
1762,25,Pune,Sports,4957.11,3.4,13.56
1763,25,Chennai,Sports,3857.25,4.8,29.88
1764,59,Chennai,Sports,1162.56,4.7,28.9
1765,47,Bangalore,Clothing,4359.97,2.7,3.36
1766,55,Mumbai,Clothing,4620.32,3.0,31.06
1767,26,Pune,Grocery,3857.45,3.1,23.16
1768,56,Chennai,Electronics,2828.07,1.8,26.77
1769,54,Pune,Clothing,3321.33,1.6,33.16
1770,24,Mumbai,Sports,3527.07,4.1,33.81
1771,30,Pune,Clothing,2439.5,4.4,47.82
1772,22,Mumbai,Sports,2411.66,3.2,22.72
1773,41,Mumbai,Grocery,4234.37,3.4,7.23
1774,28,Chennai,Grocery,1204.3,3.2,36.85
1775,31,Pune,Electronics,4792.52,3.1,34.88
1776,31,Pune,Clothing,606.42,3.1,37.73
1777,50,Mumbai,Clothing,693.27,2.8,23.09
1778,21,Mumbai,Grocery,3602.92,1.1,13.69
1779,19,Chennai,Electronics,4174.97,3.0,40.18
1780,35,Delhi,Grocery,153.93,3.6,40.27
1781,47,Pune,Grocery,4407.88,2.1,40.77
1782,55,Delhi,Sports,3849.64,1.1,43.43
1783,35,Bangalore,Electronics,2421.82,4.8,3.99
1784,21,Chennai,Sports,4846.98,2.9,8.03
1785,53,Bangalore,Sports,2778.0,2.7,45.69
1786,27,Chennai,Sports,3149.38,1.3,47.02
1787,18,Delhi,Clothing,3567.94,4.7,41.07
1788,43,Mumbai,Clothing,3464.67,4.0,2.13
1789,52,Delhi,Electronics,330.61,2.2,13.33
1790,25,Chennai,Electronics,1785.13,5.0,22.92
1791,20,Chennai,Clothing,4880.4,2.1,36.83
1792,32,Delhi,Clothing,1446.61,3.6,6.7
1793,39,Bangalore,Sports,1183.75,2.2,11.92
1794,42,Chennai,Grocery,4831.72,3.1,47.29
1795,24,Chennai,Clothing,4320.92,4.3,30.02
1796,42,Bangalore,Clothing,4597.63,2.7,40.4
1797,59,Pune,Electronics,3980.69,3.3,10.14
1798,48,Pune,Clothing,1464.73,1.4,38.53
1799,58,Chennai,Electronics,2106.67,1.4,46.2
1800,31,Mumbai,Grocery,3198.6,2.4,20.77
1801,40,Chennai,Electronics,4482.16,4.2,5.82
1802,34,Bangalore,Clothing,842.92,3.7,25.99
1803,33,Pune,Electronics,2039.01,2.4,39.14
1804,26,Delhi,Clothing,1072.36,1.1,33.24
1805,20,Chennai,Sports,1315.12,4.0,6.76
1806,60,Bangalore,Clothing,4753.3,2.3,40.59
1807,40,Bangalore,Electronics,476.38,4.2,5.69
1808,42,Delhi,Clothing,4396.3,1.7,38.82
1809,50,Pune,Sports,2174.51,2.1,35.31
1810,22,Chennai,Clothing,4281.64,4.9,11.38
1811,37,Mumbai,Sports,275.51,4.1,24.24
1812,37,Bangalore,Clothing,4076.26,3.4,35.98
1813,20,Pune,Clothing,2778.57,3.7,4.69
1814,30,Delhi,Grocery,4268.95,3.0,20.8
1815,28,Delhi,Electronics,2851.56,4.9,24.69
1816,28,Pune,Clothing,582.29,1.5,38.66
1817,36,Delhi,Electronics,3398.76,2.1,14.85
1818,56,Chennai,Electronics,3179.06,3.0,36.02
1819,60,Pune,Grocery,4501.9,3.9,46.18
1820,23,Bangalore,Sports,2649.71,4.9,4.84
1821,39,Delhi,Electronics,294.99,2.7,16.94
1822,60,Mumbai,Clothing,4856.18,2.9,12.41
1823,24,Delhi,Electronics,4472.68,3.9,28.46
1824,48,Mumbai,Sports,4170.53,3.9,22.99
1825,47,Pune,Grocery,3957.01,3.0,25.89
1826,54,Pune,Sports,4601.06,1.2,43.75
1827,39,Delhi,Sports,985.74,2.4,3.26
1828,51,Chennai,Grocery,4847.33,3.1,40.19
1829,44,Pune,Sports,4606.85,2.0,5.51
1830,53,Pune,Electronics,2807.22,4.5,36.99
1831,27,Pune,Sports,4463.82,1.4,11.93
1832,55,Bangalore,Sports,1024.75,4.1,26.8
1833,55,Bangalore,Grocery,959.69,3.9,42.27
1834,19,Chennai,Electronics,2881.79,4.5,2.48
1835,46,Chennai,Clothing,3507.7,1.5,37.32
1836,56,Delhi,Sports,435.29,2.3,32.7
1837,29,Chennai,Electronics,4476.05,4.3,9.68
1838,45,Pune,Sports,1607.94,2.0,30.57
1839,47,Pune,Grocery,1430.39,3.9,24.34
1840,29,Pune,Grocery,4822.43,2.7,42.43
1841,34,Mumbai,Clothing,1917.97,3.0,14.06
1842,50,Chennai,Clothing,2611.1,1.4,37.95
1843,55,Chennai,Electronics,4177.9,1.1,30.44
1844,21,Mumbai,Clothing,3168.04,4.3,30.7
1845,43,Pune,Clothing,2292.04,3.1,26.65
1846,19,Delhi,Sports,2322.57,4.1,8.67
1847,29,Mumbai,Sports,896.0,2.3,7.06
1848,41,Bangalore,Sports,679.02,4.2,12.91
1849,57,Delhi,Electronics,2454.16,1.3,21.77
1850,50,Mumbai,Sports,1926.55,1.7,38.96
1851,51,Bangalore,Grocery,554.72,2.8,39.66
1852,21,Pune,Clothing,1566.46,4.7,15.43
1853,33,Pune,Sports,468.76,1.4,23.7
1854,27,Pune,Grocery,3845.08,1.2,14.14
1855,36,Pune,Grocery,2202.0,2.9,1.69
1856,53,Mumbai,Sports,2533.19,2.3,43.72
1857,22,Chennai,Grocery,4042.04,4.4,23.56
1858,51,Mumbai,Grocery,2228.25,3.7,37.46
1859,21,Pune,Sports,1134.92,2.4,11.18
1860,35,Chennai,Clothing,4554.6,1.8,10.1
1861,54,Pune,Grocery,1339.16,3.2,24.53
1862,28,Delhi,Electronics,2757.55,3.9,46.67
1863,31,Delhi,Sports,827.25,4.9,9.47
1864,53,Pune,Grocery,2413.46,1.4,12.5
1865,47,Mumbai,Clothing,1465.37,4.8,46.93
1866,36,Mumbai,Clothing,2381.83,1.2,6.47
1867,44,Chennai,Electronics,2996.19,4.6,22.07
1868,20,Bangalore,Grocery,2489.33,4.1,18.42
1869,52,Delhi,Clothing,1273.37,4.7,32.96
1870,47,Mumbai,Grocery,395.62,2.1,11.31
1871,25,Delhi,Electronics,4018.47,2.8,6.13
1872,24,Pune,Sports,4115.22,2.4,3.12
1873,55,Mumbai,Grocery,3922.07,3.6,15.52
1874,23,Chennai,Sports,4693.3,4.8,7.84
1875,23,Mumbai,Clothing,4499.42,3.5,35.26
1876,25,Pune,Grocery,1460.3,4.6,42.56
1877,30,Bangalore,Grocery,513.35,4.1,15.44
1878,57,Chennai,Grocery,1928.66,1.3,22.59
1879,28,Bangalore,Grocery,3986.76,4.1,44.87
1880,29,Chennai,Clothing,2594.14,3.5,1.01
1881,28,Delhi,Clothing,1827.28,3.7,21.44
1882,40,Delhi,Electronics,141.03,4.3,31.69
1883,59,Mumbai,Grocery,4377.58,2.1,17.54
1884,40,Pune,Clothing,2149.92,3.0,40.17
1885,38,Chennai,Electronics,3834.25,1.6,15.88
1886,57,Pune,Grocery,4879.54,3.9,44.81
1887,28,Bangalore,Electronics,2162.2,2.3,26.73
1888,36,Pune,Clothing,4815.41,1.8,46.09
1889,32,Delhi,Grocery,4960.37,4.4,32.8
1890,33,Delhi,Electronics,2533.45,3.7,39.5
1891,48,Delhi,Grocery,3894.46,2.6,30.62
1892,39,Pune,Grocery,1992.76,3.8,46.42
1893,51,Chennai,Electronics,582.36,2.0,42.8
1894,23,Chennai,Sports,1476.53,1.1,39.55
1895,24,Pune,Electronics,4629.25,2.6,41.73
1896,30,Pune,Sports,3614.49,2.1,23.63
1897,49,Chennai,Electronics,2303.79,3.0,11.62
1898,45,Chennai,Clothing,220.76,3.8,31.86
1899,24,Chennai,Sports,1108.1,2.2,6.17
1900,49,Bangalore,Electronics,4796.35,2.9,38.27
1901,28,Mumbai,Sports,4363.15,3.0,6.84
1902,36,Mumbai,Sports,157.19,4.2,44.83
1903,21,Mumbai,Electronics,612.11,1.3,30.97
1904,33,Mumbai,Grocery,149.98,1.9,25.03
1905,25,Bangalore,Electronics,4461.21,4.1,5.9
1906,34,Mumbai,Grocery,3250.58,4.0,25.12
1907,27,Bangalore,Grocery,177.57,2.1,14.89
1908,50,Mumbai,Clothing,3365.26,2.6,49.82
1909,31,Delhi,Sports,4346.01,4.1,3.85
1910,28,Pune,Grocery,3208.03,4.6,13.86
1911,56,Mumbai,Sports,2696.39,2.9,10.37
1912,18,Delhi,Clothing,1899.1,2.3,45.63
1913,58,Bangalore,Sports,3562.28,3.6,8.75
1914,20,Pune,Electronics,3610.9,1.4,44.26
1915,60,Chennai,Electronics,831.23,3.8,12.98
1916,50,Delhi,Grocery,819.63,2.0,26.35
1917,46,Bangalore,Sports,3973.82,3.3,36.81
1918,24,Mumbai,Sports,165.57,1.4,38.71
1919,39,Chennai,Grocery,4007.3,2.8,32.37
1920,27,Mumbai,Grocery,4395.66,2.4,34.89
1921,44,Pune,Grocery,151.77,2.2,29.48
1922,45,Pune,Sports,2854.25,2.6,0.05
1923,22,Mumbai,Clothing,1611.62,5.0,42.64
1924,45,Chennai,Electronics,4143.12,3.3,18.41
1925,33,Pune,Grocery,845.04,1.7,14.95
1926,18,Chennai,Electronics,2583.04,1.6,1.08
1927,39,Chennai,Sports,1210.1,4.0,12.32
1928,30,Mumbai,Sports,4921.78,3.5,5.59
1929,33,Chennai,Electronics,3795.55,3.9,36.6
1930,47,Bangalore,Sports,3531.55,5.0,23.63
1931,40,Chennai,Clothing,3200.34,3.6,31.76
1932,38,Bangalore,Grocery,2448.78,1.1,46.51
1933,38,Chennai,Sports,1079.73,2.3,45.57
1934,48,Bangalore,Sports,4680.74,4.2,36.11
1935,50,Pune,Sports,1760.87,2.6,34.2
1936,30,Chennai,Grocery,3793.89,4.9,49.37
1937,58,Pune,Electronics,3226.43,3.4,37.54
1938,58,Mumbai,Clothing,468.98,3.1,32.36
1939,46,Bangalore,Electronics,4124.06,4.1,46.75
1940,50,Bangalore,Sports,1104.16,4.4,12.99
1941,52,Delhi,Grocery,378.68,3.0,24.45
1942,59,Delhi,Sports,567.47,4.0,39.96
1943,24,Delhi,Clothing,2715.31,4.9,13.48
1944,19,Mumbai,Grocery,2405.32,3.4,10.07
1945,52,Chennai,Electronics,3461.01,2.9,48.04
1946,54,Pune,Sports,4538.29,4.3,12.95
1947,35,Delhi,Grocery,2063.21,4.1,40.96
1948,37,Delhi,Clothing,865.67,3.3,3.36
1949,40,Delhi,Grocery,3535.87,4.2,39.76
1950,47,Mumbai,Clothing,2358.98,4.7,37.89
1951,18,Pune,Clothing,2910.21,4.9,42.77
1952,33,Pune,Sports,3001.23,2.4,26.79
1953,25,Delhi,Electronics,3359.76,4.3,13.54
1954,33,Bangalore,Sports,3903.37,2.4,0.56
1955,59,Bangalore,Electronics,432.72,2.1,8.94
1956,40,Pune,Grocery,324.8,2.9,14.17
1957,57,Pune,Clothing,3116.11,4.9,42.7
1958,38,Pune,Clothing,3273.29,4.7,48.09
1959,20,Delhi,Electronics,426.7,4.9,3.3
1960,36,Pune,Clothing,1824.31,1.9,33.78
1961,23,Chennai,Clothing,398.46,1.3,17.42
1962,48,Mumbai,Clothing,1671.93,4.9,25.72
1963,50,Bangalore,Electronics,1638.87,4.5,21.3
1964,38,Pune,Electronics,2528.33,1.1,12.21
1965,48,Mumbai,Clothing,4380.89,3.8,45.71
1966,19,Mumbai,Sports,297.11,2.9,19.92
1967,45,Delhi,Electronics,2114.1,1.2,37.62
1968,24,Pune,Clothing,3401.24,3.4,5.81
1969,53,Bangalore,Sports,3025.17,3.7,0.48
1970,37,Delhi,Electronics,1552.77,2.9,19.24
1971,21,Delhi,Clothing,4998.3,1.9,24.45
1972,59,Mumbai,Electronics,4320.29,2.5,24.2
1973,51,Delhi,Clothing,4881.03,1.9,16.51
1974,31,Pune,Grocery,1065.38,3.4,26.02
1975,20,Chennai,Sports,4492.09,2.5,49.35
1976,46,Delhi,Electronics,4339.08,4.6,0.06
1977,27,Chennai,Electronics,2993.56,1.0,40.95
1978,23,Mumbai,Clothing,4137.1,3.3,18.84
1979,56,Chennai,Sports,4189.77,2.7,6.49
1980,41,Delhi,Sports,4116.69,4.7,2.37
1981,36,Delhi,Grocery,3375.66,4.5,9.48
1982,35,Pune,Grocery,3177.92,2.1,18.6
1983,42,Delhi,Electronics,2910.49,1.6,23.19
1984,18,Chennai,Grocery,3334.2,4.0,5.2
1985,47,Mumbai,Sports,2557.15,4.1,20.28
1986,56,Mumbai,Sports,3104.05,4.8,46.82
1987,47,Pune,Clothing,4076.22,3.5,47.78
1988,53,Delhi,Sports,3877.2,2.8,32.28
1989,19,Mumbai,Sports,2563.97,2.4,48.01
1990,55,Pune,Clothing,525.87,2.9,0.64
1991,51,Mumbai,Clothing,2160.79,3.8,8.59
1992,19,Delhi,Grocery,3122.07,4.8,41.02
1993,47,Mumbai,Sports,725.3,2.3,29.94
1994,57,Pune,Electronics,2561.17,5.0,16.74
1995,46,Chennai,Clothing,4471.86,1.8,23.19
1996,25,Delhi,Electronics,368.62,4.5,48.86
1997,42,Delhi,Electronics,1451.59,4.7,9.47
1998,22,Pune,Electronics,2415.73,3.6,43.71
1999,36,Chennai,Grocery,3573.88,2.8,31.81
2000,60,Bangalore,Sports,4750.78,3.1,17.37
2001,18,Delhi,Sports,4154.36,3.9,48.78
2002,42,Chennai,Sports,2259.88,3.2,39.07
2003,55,Mumbai,Sports,1742.9,2.0,19.46
2004,49,Delhi,Clothing,3128.0,3.6,45.98
2005,23,Pune,Grocery,3353.89,4.5,49.03
2006,49,Delhi,Sports,893.53,3.2,27.04
2007,41,Pune,Electronics,4418.83,2.5,18.87
2008,50,Bangalore,Grocery,2050.82,3.2,30.54
2009,25,Chennai,Grocery,3154.79,4.9,37.86
2010,54,Pune,Grocery,1459.04,3.8,49.51
2011,29,Pune,Clothing,2895.81,2.7,11.82
2012,21,Delhi,Clothing,1465.12,3.8,37.31
2013,41,Chennai,Grocery,2752.03,3.3,24.45
2014,39,Delhi,Sports,2369.81,2.0,5.31
2015,46,Mumbai,Sports,3313.74,1.6,34.46
2016,54,Mumbai,Grocery,4994.74,1.8,42.69
2017,28,Pune,Clothing,1119.49,3.9,27.59
2018,51,Mumbai,Grocery,2075.06,5.0,31.93
2019,34,Chennai,Clothing,4416.92,2.9,29.61
2020,42,Pune,Grocery,4639.14,1.7,49.22
2021,39,Delhi,Clothing,122.07,3.7,29.3
2022,20,Delhi,Sports,4489.13,2.2,18.2
2023,43,Delhi,Sports,3376.5,2.7,0.21
2024,51,Delhi,Grocery,1157.38,4.6,37.04
2025,49,Pune,Electronics,3200.98,4.5,35.09
2026,44,Chennai,Clothing,2044.41,3.9,49.1
2027,47,Delhi,Sports,987.69,2.9,30.12
2028,32,Delhi,Clothing,3020.08,2.6,34.68
2029,55,Pune,Clothing,151.09,4.4,3.74
2030,51,Delhi,Electronics,4588.63,4.9,1.69
2031,27,Mumbai,Sports,1682.42,3.4,25.55
2032,59,Bangalore,Electronics,3866.47,3.6,33.48
2033,35,Pune,Grocery,624.59,2.4,10.42
2034,21,Bangalore,Grocery,3948.45,4.5,31.91
2035,19,Bangalore,Sports,1875.31,2.5,32.23
2036,18,Pune,Grocery,2082.05,4.1,1.67
2037,41,Delhi,Sports,3622.18,4.5,16.26
2038,37,Mumbai,Electronics,2699.66,2.4,21.11
2039,45,Bangalore,Sports,4904.4,4.9,20.85
2040,25,Bangalore,Sports,4333.38,3.6,42.56
2041,51,Delhi,Electronics,4224.33,4.9,27.41
2042,18,Delhi,Grocery,1502.35,3.7,17.43
2043,25,Chennai,Sports,4701.44,2.9,13.41
2044,23,Delhi,Electronics,3380.48,2.5,6.1
2045,25,Bangalore,Sports,4307.73,4.8,37.75
2046,18,Pune,Grocery,101.66,1.5,3.16
2047,29,Mumbai,Sports,1218.07,2.4,10.35
2048,53,Chennai,Grocery,3560.34,2.1,3.68
