post_id,brand,user_type,post_text,likes,comments,shares
1704,Adidas,influencer,Adidas poor experience,248,138,24
1705,Puma,influencer,Puma very disappointing,68,85,69
1706,Puma,student,Puma amazing product,701,164,5
1707,Adidas,athlete,Adidas love this brand,1180,142,115
1708,Puma,student,Puma amazing product,879,84,24
1709,Nike,traveler,Nike not worth it,127,170,89
1710,Nike,influencer,Nike not worth it,58,137,63
1711,Adidas,athlete,Adidas average experience,343,147,19
1712,Adidas,traveler,Adidas average experience,202,138,59
1713,Puma,athlete,Puma not worth it,132,112,100
1714,Puma,traveler,Puma very comfortable,520,45,40
1715,Adidas,athlete,Adidas very disappointing,173,186,10
1716,Puma,student,Puma okay product,218,17,68
1717,Nike,student,Nike very disappointing,196,27,92
1718,Nike,traveler,Nike very comfortable,622,40,143
1719,Nike,athlete,Nike amazing product,1059,31,32
1720,Puma,student,Puma okay product,271,114,32
1721,Puma,influencer,Puma average experience,402,150,46
1722,Puma,student,Puma very disappointing,175,69,150
1723,Adidas,athlete,Adidas very disappointing,277,16,65
1724,Adidas,traveler,Adidas average experience,337,105,69
1725,Puma,influencer,Puma very comfortable,872,89,129
1726,Puma,student,Puma not worth it,173,153,41
1727,Puma,student,Puma okay product,310,62,28
1728,Nike,influencer,Nike okay product,320,17,13
1729,Adidas,student,Adidas average experience,550,186,119
1730,Adidas,student,Adidas love this brand,746,100,94
1731,Nike,student,Nike very disappointing,119,45,129
1732,Nike,influencer,Nike great quality,623,151,66
1733,Nike,athlete,Nike average experience,279,90,137
1734,Adidas,influencer,Adidas poor experience,122,91,12
1735,Puma,athlete,Puma nothing special,503,168,30
1736,Adidas,influencer,Adidas great quality,1083,100,27
1737,Nike,influencer,Nike amazing product,602,111,108
1738,Nike,traveler,Nike love this brand,716,41,88
1739,Puma,student,Puma very disappointing,289,73,116
1740,Adidas,athlete,Adidas very comfortable,1031,151,82
1741,Puma,student,Puma average experience,313,155,116
1742,Puma,student,Puma great quality,692,56,83
1743,Nike,athlete,Nike nothing special,572,130,113
1744,Adidas,traveler,Adidas nothing special,260,179,53
1745,Puma,athlete,Puma very comfortable,944,49,60
1746,Nike,influencer,Nike not worth it,129,58,77
1747,Nike,traveler,Nike not worth it,131,100,133
1748,Nike,traveler,Nike average experience,507,158,123
1749,Adidas,influencer,Adidas nothing special,474,134,68
1750,Nike,traveler,Nike very disappointing,278,91,29
1751,Nike,traveler,Nike very comfortable,784,103,106
1752,Puma,athlete,Puma bad quality,221,22,109
1753,Puma,traveler,Puma very disappointing,73,96,32
1754,Nike,traveler,Nike love this brand,1100,60,64
1755,Nike,student,Nike bad quality,284,107,110
1756,Adidas,student,Adidas bad quality,113,120,111
1757,Puma,athlete,Puma nothing special,472,143,16
1758,Puma,athlete,Puma amazing product,892,109,85
1759,Adidas,student,Adidas nothing special,523,67,57
1760,Puma,athlete,Puma very comfortable,978,69,140
1761,Nike,traveler,Nike not worth it,78,12,25
1762,Puma,athlete,Puma great quality,924,85,124
1763,Nike,student,Nike love this brand,603,155,101
1764,Puma,traveler,Puma average experience,299,122,87
1765,Puma,influencer,Puma bad quality,293,73,116
1766,Puma,traveler,Puma not worth it,180,111,29
1767,Puma,traveler,Puma bad quality,285,164,126
1768,Nike,student,Nike poor experience,249,88,78
1769,Adidas,student,Adidas okay product,425,138,59
1770,Puma,student,Puma bad quality,220,197,110
1771,Adidas,influencer,Adidas very comfortable,638,20,59
1772,Nike,influencer,Nike average experience,445,154,126
1773,Adidas,traveler,Adidas very disappointing,210,87,32
1774,Nike,influencer,Nike average experience,323,157,110
1775,Adidas,athlete,Adidas average experience,355,80,118
1776,Nike,traveler,Nike very disappointing,236,30,6
1777,Nike,athlete,Nike very disappointing,195,94,15
1778,Nike,influencer,Nike bad quality,66,178,11
1779,Nike,influencer,Nike average experience,224,146,98
1780,Puma,influencer,Puma nothing special,276,98,33
1781,Nike,influencer,Nike bad quality,174,126,101
1782,Puma,athlete,Puma bad quality,195,102,51
1783,Puma,traveler,Puma amazing product,725,56,136
1784,Puma,influencer,Puma poor experience,271,178,131
1785,Puma,athlete,Puma not worth it,170,46,144
1786,Adidas,student,Adidas amazing product,659,116,80
1787,Adidas,influencer,Adidas average experience,584,127,86
1788,Nike,athlete,Nike bad quality,217,116,79
1789,Puma,traveler,Puma nothing special,425,189,40
1790,Puma,student,Puma very comfortable,570,138,10
1791,Puma,athlete,Puma nothing special,598,19,73
1792,Nike,influencer,Nike okay product,592,187,33
1793,Nike,student,Nike amazing product,1196,188,11
1794,Adidas,student,Adidas nothing special,405,160,95
1795,Puma,influencer,Puma love this brand,507,37,26
1796,Nike,traveler,Nike okay product,487,119,28
1797,Nike,athlete,Nike amazing product,632,134,37
1798,Puma,student,Puma poor experience,255,15,37
1799,Nike,student,Nike very comfortable,724,128,147
1800,Puma,athlete,Puma amazing product,991,128,110
1801,Adidas,traveler,Adidas okay product,253,45,34
1802,Nike,traveler,Nike great quality,1133,127,55
1803,Puma,influencer,Puma very disappointing,101,144,33
1804,Adidas,traveler,Adidas bad quality,282,39,59
1805,Puma,traveler,Puma great quality,500,166,141
1806,Nike,student,Nike amazing product,708,192,144
1807,Puma,traveler,Puma okay product,239,183,144
1808,Adidas,influencer,Adidas great quality,1186,54,140
1809,Puma,traveler,Puma bad quality,282,99,54
1810,Puma,student,Puma poor experience,55,198,82
1811,Adidas,student,Adidas okay product,228,15,69
1812,Puma,athlete,Puma bad quality,299,67,85
1813,Nike,student,Nike love this brand,724,160,18
1814,Puma,athlete,Puma poor experience,172,62,58
1815,Puma,athlete,Puma very comfortable,756,160,57
1816,Nike,student,Nike love this brand,1149,98,52
1817,Nike,student,Nike bad quality,75,126,65
1818,Puma,student,Puma okay product,577,20,145
1819,Nike,influencer,Nike poor experience,117,139,106
1820,Nike,athlete,Nike average experience,264,172,130
1821,Puma,athlete,Puma bad quality,262,80,41
1822,Adidas,student,Adidas very comfortable,944,163,56
1823,Adidas,traveler,Adidas amazing product,742,164,101
1824,Nike,influencer,Nike okay product,308,191,6
1825,Puma,influencer,Puma very disappointing,156,44,83
1826,Puma,influencer,Puma nothing special,342,91,96
1827,Nike,influencer,Nike great quality,977,111,119
1828,Puma,influencer,Puma not worth it,273,13,130
1829,Puma,traveler,Puma love this brand,800,94,14
1830,Nike,traveler,Nike average experience,345,55,44
1831,Adidas,traveler,Adidas okay product,286,75,59
1832,Puma,student,Puma not worth it,115,63,64
1833,Puma,traveler,Puma not worth it,190,188,102
1834,Nike,traveler,Nike nothing special,588,102,129
1835,Adidas,traveler,Adidas average experience,330,122,25
1836,Puma,traveler,Puma nothing special,244,139,69
1837,Adidas,athlete,Adidas average experience,511,152,109
1838,Puma,traveler,Puma not worth it,202,43,49
1839,Adidas,student,Adidas poor experience,71,189,27
1840,Puma,athlete,Puma poor experience,274,133,145
1841,Nike,traveler,Nike amazing product,1069,151,112
1842,Adidas,influencer,Adidas okay product,509,47,59
1843,Nike,influencer,Nike not worth it,253,171,76
1844,Nike,athlete,Nike not worth it,248,20,136
1845,Nike,traveler,Nike very comfortable,804,94,45
1846,Puma,athlete,Puma average experience,242,44,46
1847,Nike,athlete,Nike great quality,1100,35,75
1848,Nike,student,Nike average experience,351,145,17
1849,Puma,traveler,Puma nothing special,352,142,112
1850,Adidas,student,Adidas average experience,231,167,72
1851,Puma,student,Puma very comfortable,930,93,68
1852,Nike,athlete,Nike nothing special,393,80,44
1853,Puma,student,Puma poor experience,167,57,24
1854,Puma,athlete,Puma poor experience,157,187,138
1855,Adidas,student,Adidas very comfortable,804,121,73
1856,Puma,athlete,Puma great quality,827,62,132
1857,Adidas,traveler,Adidas poor experience,82,160,101
1858,Adidas,traveler,Adidas not worth it,207,152,103
1859,Puma,athlete,Puma not worth it,286,178,33
1860,Adidas,student,Adidas very disappointing,64,86,118
1861,Adidas,athlete,Adidas bad quality,177,188,78
1862,Puma,athlete,Puma very comfortable,614,78,9
1863,Adidas,traveler,Adidas very disappointing,156,71,129
1864,Adidas,influencer,Adidas amazing product,589,126,109
1865,Adidas,traveler,Adidas poor experience,242,156,139
1866,Nike,influencer,Nike amazing product,1184,144,18
1867,Nike,student,Nike very comfortable,731,198,22
1868,Nike,athlete,Nike poor experience,220,68,12
1869,Nike,student,Nike okay product,379,66,71
1870,Adidas,student,Adidas not worth it,143,32,36
1871,Puma,influencer,Puma love this brand,504,156,125
1872,Nike,traveler,Nike love this brand,732,114,65
1873,Adidas,traveler,Adidas nothing special,450,22,117
1874,Adidas,athlete,Adidas love this brand,528,77,52
1875,Puma,traveler,Puma okay product,409,114,130
1876,Adidas,influencer,Adidas amazing product,513,193,21
1877,Adidas,student,Adidas great quality,908,58,109
1878,Adidas,traveler,Adidas bad quality,210,55,73
1879,Adidas,student,Adidas very disappointing,84,189,104
1880,Puma,athlete,Puma not worth it,141,63,62
1881,Puma,student,Puma average experience,270,51,146
1882,Puma,influencer,Puma poor experience,177,176,11
1883,Puma,influencer,Puma nothing special,406,106,43
1884,Adidas,student,Adidas average experience,224,167,146
1885,Nike,athlete,Nike amazing product,874,124,51
1886,Puma,traveler,Puma very comfortable,1072,192,80
1887,Nike,athlete,Nike poor experience,200,158,43
1888,Nike,student,Nike average experience,345,151,127
1889,Nike,influencer,Nike average experience,200,122,34
1890,Nike,student,Nike love this brand,1041,100,28
1891,Nike,athlete,Nike bad quality,107,62,46
1892,Adidas,influencer,Adidas very comfortable,1116,45,97
1893,Adidas,athlete,Adidas average experience,474,61,127
1894,Nike,student,Nike nothing special,220,36,143
1895,Puma,traveler,Puma poor experience,249,147,79
1896,Puma,influencer,Puma average experience,514,165,78
1897,Adidas,influencer,Adidas love this brand,985,54,54
1898,Adidas,student,Adidas great quality,675,53,47
1899,Adidas,traveler,Adidas bad quality,236,78,137
1900,Puma,influencer,Puma okay product,489,59,42
1901,Adidas,influencer,Adidas very disappointing,254,10,66
1902,Adidas,student,Adidas okay product,544,104,46
1903,Puma,athlete,Puma great quality,1027,101,38
1904,Nike,influencer,Nike not worth it,70,89,123
1905,Nike,student,Nike okay product,513,60,126
1906,Puma,student,Puma love this brand,780,104,84
1907,Nike,influencer,Nike bad quality,129,81,127
1908,Puma,athlete,Puma not worth it,250,62,141
1909,Adidas,athlete,Adidas very comfortable,595,60,117
1910,Nike,traveler,Nike love this brand,808,163,60
1911,Puma,traveler,Puma average experience,473,29,141
1912,Nike,traveler,Nike love this brand,1144,66,138
1913,Nike,influencer,Nike bad quality,142,24,63
1914,Adidas,student,Adidas very comfortable,534,153,53
1915,Adidas,traveler,Adidas poor experience,57,165,134
1916,Nike,athlete,Nike great quality,1024,190,124
1917,Nike,athlete,Nike amazing product,653,74,125
1918,Adidas,influencer,Adidas amazing product,846,167,118
1919,Adidas,traveler,Adidas nothing special,531,80,125
1920,Nike,influencer,Nike bad quality,217,122,113
1921,Adidas,influencer,Adidas very disappointing,132,118,113
1922,Adidas,athlete,Adidas okay product,291,95,63
1923,Adidas,influencer,Adidas very disappointing,185,195,33
1924,Puma,student,Puma amazing product,653,17,142
1925,Nike,student,Nike bad quality,226,195,120
1926,Adidas,student,Adidas love this brand,936,54,14
1927,Adidas,student,Adidas bad quality,79,194,108
1928,Puma,athlete,Puma average experience,340,172,130
1929,Adidas,traveler,Adidas love this brand,972,30,46
1930,Puma,student,Puma very comfortable,839,104,76
1931,Nike,traveler,Nike love this brand,839,80,84
1932,Puma,student,Puma bad quality,80,51,22
1933,Nike,influencer,Nike great quality,698,160,19
1934,Nike,student,Nike nothing special,327,88,129
1935,Nike,student,Nike great quality,692,50,134
1936,Nike,influencer,Nike great quality,984,98,28
1937,Adidas,traveler,Adidas amazing product,583,144,81
1938,Adidas,influencer,Adidas great quality,956,152,148
1939,Puma,traveler,Puma very disappointing,198,62,79
1940,Puma,influencer,Puma love this brand,957,134,128
1941,Nike,traveler,Nike love this brand,814,18,102
1942,Adidas,influencer,Adidas nothing special,498,94,9
1943,Adidas,student,Adidas very comfortable,1096,58,145
1944,Adidas,athlete,Adidas bad quality,83,160,91
1945,Nike,influencer,Nike nothing special,431,145,14
1946,Puma,influencer,Puma love this brand,886,138,31
1947,Nike,athlete,Nike okay product,241,181,37
1948,Adidas,traveler,Adidas bad quality,55,73,132
1949,Nike,influencer,Nike poor experience,84,129,9
1950,Adidas,traveler,Adidas nothing special,360,122,113
1951,Puma,traveler,Puma poor experience,104,107,33
1952,Adidas,athlete,Adidas poor experience,61,41,140
1953,Adidas,influencer,Adidas nothing special,512,55,149
1954,Adidas,student,Adidas bad quality,208,102,37
1955,Adidas,influencer,Adidas amazing product,970,62,29
1956,Puma,influencer,Puma not worth it,159,123,93
1957,Puma,traveler,Puma bad quality,269,196,13
1958,Nike,student,Nike average experience,528,16,96
1959,Nike,athlete,Nike average experience,395,161,80
1960,Nike,influencer,Nike amazing product,828,186,80
1961,Puma,traveler,Puma nothing special,323,156,68
1962,Puma,influencer,Puma average experience,453,104,19
1963,Nike,athlete,Nike nothing special,234,157,66
1964,Adidas,influencer,Adidas nothing special,365,191,46
1965,Nike,athlete,Nike bad quality,287,108,110
1966,Adidas,athlete,Adidas amazing product,689,29,95
1967,Puma,influencer,Puma nothing special,441,14,147
1968,Adidas,influencer,Adidas nothing special,272,74,126
1969,Nike,student,Nike great quality,1038,23,98
1970,Adidas,student,Adidas amazing product,760,131,41
1971,Adidas,traveler,Adidas amazing product,948,62,48
1972,Nike,student,Nike bad quality,264,187,61
1973,Puma,influencer,Puma amazing product,701,94,20
1974,Adidas,student,Adidas nothing special,244,68,30
1975,Nike,influencer,Nike not worth it,127,113,136
1976,Nike,student,Nike love this brand,626,165,90
1977,Nike,student,Nike very comfortable,1019,48,131
1978,Nike,influencer,Nike very disappointing,297,61,20
1979,Adidas,traveler,Adidas love this brand,1054,102,35
1980,Adidas,traveler,Adidas bad quality,197,33,71
1981,Nike,influencer,Nike okay product,224,148,16
1982,Nike,influencer,Nike nothing special,413,146,111
1983,Adidas,athlete,Adidas average experience,541,91,31
1984,Nike,traveler,Nike bad quality,231,115,131
1985,Adidas,traveler,Adidas bad quality,138,131,30
1986,Puma,athlete,Puma poor experience,242,116,83
1987,Puma,student,Puma very comfortable,798,137,102
1988,Nike,influencer,Nike poor experience,244,38,89
1989,Adidas,student,Adidas poor experience,94,153,150
1990,Nike,athlete,Nike average experience,595,98,60
1991,Adidas,traveler,Adidas amazing product,1171,49,115
1992,Nike,athlete,Nike average experience,302,180,6
1993,Adidas,influencer,Adidas love this brand,595,158,54
1994,Nike,influencer,Nike okay product,409,129,68
1995,Puma,student,Puma amazing product,723,109,15
1996,Nike,athlete,Nike great quality,806,26,42
1997,Adidas,traveler,Adidas okay product,350,39,137
1998,Adidas,traveler,Adidas nothing special,479,148,41
1999,Puma,student,Puma poor experience,261,121,9
2000,Adidas,athlete,Adidas nothing special,572,197,76
2001,Nike,influencer,Nike poor experience,209,151,113
2002,Adidas,influencer,Adidas poor experience,116,68,124
2003,Adidas,student,Adidas very disappointing,90,58,31
2004,Puma,student,Puma very comfortable,575,83,6
2005,Puma,influencer,Puma poor experience,103,185,68
2006,Nike,athlete,Nike okay product,382,181,104
2007,Puma,traveler,Puma love this brand,574,43,90
2008,Nike,traveler,Nike average experience,573,134,86
2009,Adidas,traveler,Adidas poor experience,300,152,96
2010,Adidas,influencer,Adidas not worth it,263,94,97
2011,Nike,athlete,Nike nothing special,460,21,36
2012,Puma,athlete,Puma amazing product,859,174,44
2013,Adidas,student,Adidas bad quality,50,80,14
2014,Nike,traveler,Nike bad quality,126,109,107
2015,Adidas,student,Adidas okay product,503,69,95
2016,Puma,athlete,Puma very comfortable,822,57,13
2017,Adidas,influencer,Adidas love this brand,1051,30,146
2018,Puma,traveler,Puma love this brand,895,40,39
2019,Puma,traveler,Puma poor experience,186,44,25
2020,Adidas,athlete,Adidas not worth it,72,178,142
2021,Adidas,traveler,Adidas love this brand,988,89,82
2022,Puma,influencer,Puma nothing special,405,185,86
2023,Adidas,influencer,Adidas not worth it,197,52,22
2024,Adidas,influencer,Adidas poor experience,105,99,37
2025,Puma,athlete,Puma bad quality,86,167,120
2026,Nike,influencer,Nike very comfortable,516,35,106
2027,Adidas,influencer,Adidas love this brand,770,132,18
2028,Puma,influencer,Puma nothing special,504,145,18
2029,Nike,athlete,Nike great quality,799,62,48
2030,Puma,traveler,Puma very disappointing,244,36,10
2031,Nike,influencer,Nike great quality,1064,13,23
2032,Adidas,influencer,Adidas not worth it,274,133,85
2033,Nike,influencer,Nike great quality,608,11,35
2034,Puma,student,Puma amazing product,705,147,67
2035,Nike,student,Nike average experience,304,91,105
2036,Puma,student,Puma bad quality,148,149,38
2037,Adidas,traveler,Adidas love this brand,1179,123,86
2038,Nike,influencer,Nike average experience,200,144,109
2039,Adidas,influencer,Adidas nothing special,479,182,114
2040,Adidas,traveler,Adidas nothing special,296,146,6
2041,Nike,athlete,Nike amazing product,717,110,42
2042,Puma,influencer,Puma amazing product,1186,135,119
2043,Nike,athlete,Nike average experience,521,138,87
2044,Nike,athlete,Nike average experience,266,179,69
2045,Nike,athlete,Nike average experience,368,60,132
2046,Puma,influencer,Puma very comfortable,1172,63,65
2047,Puma,influencer,Puma average experience,571,192,17
2048,Puma,traveler,Puma bad quality,242,153,87
2049,Puma,athlete,Puma very disappointing,52,176,125
2050,Puma,athlete,Puma bad quality,88,78,147
2051,Nike,student,Nike not worth it,156,96,89
2052,Adidas,student,Adidas nothing special,354,87,43
2053,Adidas,traveler,Adidas poor experience,151,88,48
2054,Adidas,student,Adidas okay product,470,59,132
2055,Adidas,influencer,Adidas okay product,254,196,138
2056,Puma,student,Puma very comfortable,1086,175,54
2057,Puma,athlete,Puma nothing special,420,118,99
2058,Nike,traveler,Nike love this brand,868,179,145
2059,Nike,athlete,Nike not worth it,82,21,80
2060,Puma,athlete,Puma okay product,218,81,97
2061,Puma,influencer,Puma love this brand,820,159,111
2062,Nike,athlete,Nike not worth it,88,71,138
2063,Adidas,influencer,Adidas average experience,379,153,137
2064,Adidas,influencer,Adidas bad quality,248,68,58
2065,Nike,influencer,Nike amazing product,582,20,127
2066,Nike,athlete,Nike okay product,544,155,96
2067,Nike,influencer,Nike amazing product,793,162,138
2068,Puma,athlete,Puma very comfortable,563,47,7
2069,Puma,traveler,Puma not worth it,93,153,126
2070,Nike,traveler,Nike not worth it,275,27,79
2071,Adidas,traveler,Adidas bad quality,167,197,75
2072,Nike,traveler,Nike love this brand,625,82,137
2073,Puma,student,Puma poor experience,285,182,18
2074,Puma,influencer,Puma very comfortable,517,62,109
2075,Puma,athlete,Puma love this brand,1103,120,94
2076,Nike,influencer,Nike bad quality,90,58,52
2077,Adidas,influencer,Adidas okay product,562,62,65
2078,Adidas,student,Adidas very disappointing,217,57,81
2079,Puma,athlete,Puma amazing product,704,14,16
2080,Puma,student,Puma very disappointing,293,193,46
2081,Puma,athlete,Puma not worth it,241,114,120
2082,Nike,traveler,Nike amazing product,1000,198,37
2083,Adidas,traveler,Adidas not worth it,237,16,43
2084,Puma,student,Puma very comfortable,848,140,133
2085,Adidas,athlete,Adidas average experience,489,27,49
2086,Nike,traveler,Nike not worth it,246,60,51
2087,Puma,athlete,Puma average experience,550,158,124
2088,Nike,traveler,Nike not worth it,287,23,66
2089,Adidas,athlete,Adidas great quality,968,189,118
2090,Adidas,influencer,Adidas okay product,245,124,58
2091,Adidas,athlete,Adidas very comfortable,638,76,6
2092,Nike,athlete,Nike love this brand,552,74,83
2093,Nike,student,Nike very comfortable,1090,187,74
2094,Adidas,influencer,Adidas very disappointing,163,178,17
2095,Puma,traveler,Puma bad quality,248,199,49
2096,Nike,athlete,Nike amazing product,546,124,90
2097,Nike,student,Nike okay product,493,162,46
2098,Nike,traveler,Nike amazing product,544,198,137
2099,Nike,influencer,Nike average experience,227,108,28
2100,Nike,athlete,Nike nothing special,508,50,88
2101,Puma,athlete,Puma average experience,289,20,109
2102,Nike,influencer,Nike okay product,447,187,18
2103,Adidas,influencer,Adidas bad quality,163,121,141
2104,Nike,influencer,Nike very disappointing,92,76,138
2105,Nike,student,Nike not worth it,179,79,75
2106,Adidas,athlete,Adidas amazing product,544,194,23
2107,Puma,student,Puma poor experience,58,114,130
2108,Nike,student,Nike great quality,895,25,94
2109,Puma,athlete,Puma not worth it,136,32,98
2110,Nike,influencer,Nike bad quality,144,115,148
2111,Nike,athlete,Nike love this brand,1023,45,15
2112,Puma,athlete,Puma amazing product,988,192,139
2113,Nike,traveler,Nike okay product,331,188,56
2114,Adidas,traveler,Adidas okay product,568,22,128
2115,Puma,influencer,Puma very disappointing,199,63,49
2116,Adidas,influencer,Adidas not worth it,136,32,41
2117,Puma,athlete,Puma amazing product,825,12,86
2118,Puma,influencer,Puma nothing special,227,96,150
2119,Puma,influencer,Puma not worth it,65,141,85
2120,Adidas,influencer,Adidas bad quality,88,38,33
2121,Puma,traveler,Puma great quality,585,93,95
2122,Nike,student,Nike not worth it,260,113,8
2123,Adidas,traveler,Adidas average experience,311,73,91
2124,Puma,student,Puma poor experience,186,171,125
2125,Adidas,athlete,Adidas poor experience,281,47,87
2126,Puma,student,Puma okay product,398,34,97
2127,Nike,influencer,Nike okay product,336,137,122
2128,Puma,student,Puma nothing special,459,89,10
2129,Nike,traveler,Nike nothing special,230,102,119
2130,Adidas,student,Adidas amazing product,1059,150,72
2131,Nike,traveler,Nike love this brand,843,110,97
2132,Puma,traveler,Puma okay product,345,189,81
2133,Puma,athlete,Puma average experience,250,133,58
2134,Puma,athlete,Puma bad quality,266,127,18
2135,Nike,influencer,Nike bad quality,64,183,45
2136,Puma,influencer,Puma not worth it,254,142,63
2137,Puma,athlete,Puma amazing product,828,20,96
2138,Adidas,influencer,Adidas amazing product,1070,120,101
2139,Nike,influencer,Nike nothing special,251,178,131
2140,Nike,athlete,Nike love this brand,1088,127,55
2141,Adidas,student,Adidas not worth it,101,74,55
2142,Adidas,influencer,Adidas nothing special,560,67,15
2143,Adidas,athlete,Adidas nothing special,591,72,146
2144,Nike,student,Nike very comfortable,675,166,143
2145,Adidas,traveler,Adidas great quality,906,38,137
2146,Nike,athlete,Nike amazing product,595,55,109
2147,Puma,student,Puma okay product,418,50,39
2148,Adidas,student,Adidas okay product,438,20,147
2149,Adidas,traveler,Adidas okay product,578,44,8
2150,Nike,traveler,Nike bad quality,206,149,50
2151,Adidas,athlete,Adidas love this brand,953,131,24
2152,Nike,student,Nike very comfortable,790,102,110
2153,Adidas,athlete,Adidas very disappointing,162,70,136
2154,Nike,athlete,Nike very comfortable,733,182,39
2155,Adidas,influencer,Adidas not worth it,156,18,71
2156,Adidas,traveler,Adidas average experience,266,50,88
2157,Adidas,student,Adidas average experience,591,200,27
2158,Adidas,traveler,Adidas nothing special,397,138,23
2159,Nike,student,Nike okay product,588,140,40
2160,Adidas,traveler,Adidas great quality,548,17,62
2161,Adidas,student,Adidas love this brand,1157,143,133
2162,Puma,student,Puma okay product,526,124,125
2163,Nike,athlete,Nike average experience,321,124,98
2164,Puma,influencer,Puma very disappointing,123,125,29
2165,Adidas,traveler,Adidas great quality,994,52,104
2166,Nike,student,Nike very disappointing,154,189,27
2167,Adidas,influencer,Adidas very disappointing,72,24,97
2168,Puma,athlete,Puma amazing product,676,89,120
2169,Puma,student,Puma poor experience,85,193,66
2170,Puma,athlete,Puma great quality,606,89,150
2171,Puma,traveler,Puma very comfortable,1132,42,64
2172,Puma,student,Puma amazing product,879,80,7
2173,Adidas,student,Adidas nothing special,343,96,10
2174,Nike,student,Nike love this brand,766,30,128
2175,Nike,student,Nike average experience,296,74,33
2176,Adidas,student,Adidas poor experience,85,20,79
2177,Adidas,athlete,Adidas nothing special,496,190,53
2178,Puma,athlete,Puma okay product,586,35,121
2179,Puma,athlete,Puma not worth it,122,153,56
2180,Adidas,student,Adidas okay product,597,179,25
2181,Adidas,student,Adidas poor experience,264,147,48
2182,Nike,traveler,Nike not worth it,248,35,55
2183,Puma,athlete,Puma nothing special,299,111,104
2184,Adidas,athlete,Adidas very disappointing,126,33,72
2185,Nike,traveler,Nike very comfortable,503,62,140
2186,Nike,influencer,Nike very comfortable,1111,184,56
2187,Nike,student,Nike okay product,484,142,73
2188,Adidas,influencer,Adidas bad quality,217,51,65
2189,Puma,student,Puma great quality,772,129,139
2190,Adidas,athlete,Adidas great quality,1118,162,141
2191,Adidas,influencer,Adidas poor experience,86,112,20
2192,Adidas,student,Adidas not worth it,280,129,104
2193,Nike,student,Nike bad quality,109,20,27
2194,Nike,athlete,Nike okay product,528,161,17
2195,Puma,influencer,Puma poor experience,164,40,124
2196,Adidas,student,Adidas amazing product,643,81,38
2197,Nike,athlete,Nike average experience,477,118,97
2198,Adidas,student,Adidas very disappointing,178,126,8
2199,Puma,athlete,Puma very disappointing,178,148,20
2200,Nike,influencer,Nike very disappointing,226,74,65
2201,Adidas,influencer,Adidas amazing product,1116,154,108
2202,Puma,athlete,Puma nothing special,565,25,102
2203,Nike,student,Nike average experience,590,70,98
2204,Puma,influencer,Puma average experience,239,104,9
2205,Puma,student,Puma nothing special,317,17,68
2206,Adidas,athlete,Adidas amazing product,977,66,10
2207,Nike,student,Nike poor experience,195,190,43
2208,Nike,student,Nike love this brand,525,106,86
2209,Nike,traveler,Nike love this brand,971,100,101
2210,Puma,athlete,Puma amazing product,1030,33,88
2211,Nike,athlete,Nike nothing special,452,32,76
2212,Puma,athlete,Puma average experience,201,149,91
2213,Adidas,influencer,Adidas poor experience,81,62,7
2214,Nike,athlete,Nike great quality,774,124,10
2215,Nike,traveler,Nike great quality,662,100,145
2216,Adidas,influencer,Adidas very disappointing,92,109,70
2217,Nike,student,Nike nothing special,580,15,94
2218,Puma,traveler,Puma very comfortable,1045,46,36
2219,Nike,influencer,Nike average experience,473,97,77
2220,Nike,influencer,Nike love this brand,850,70,40
2221,Adidas,student,Adidas okay product,519,165,111
2222,Adidas,student,Adidas great quality,519,37,41
2223,Adidas,influencer,Adidas love this brand,610,106,15
2224,Adidas,student,Adidas nothing special,441,88,68
2225,Nike,student,Nike bad quality,281,75,134
2226,Puma,influencer,Puma average experience,442,19,134
2227,Puma,athlete,Puma very disappointing,260,134,128
2228,Puma,traveler,Puma average experience,390,146,79
2229,Nike,influencer,Nike poor experience,247,31,33
2230,Adidas,athlete,Adidas great quality,1104,116,23
2231,Adidas,student,Adidas okay product,326,55,86
2232,Puma,influencer,Puma very comfortable,1128,80,44
2233,Puma,athlete,Puma amazing product,1120,194,48
2234,Nike,student,Nike okay product,564,118,12
2235,Nike,traveler,Nike average experience,553,135,127
2236,Adidas,athlete,Adidas okay product,373,32,91
2237,Puma,traveler,Puma okay product,283,84,81
2238,Puma,influencer,Puma not worth it,276,189,85
2239,Adidas,student,Adidas not worth it,160,114,44
2240,Nike,influencer,Nike love this brand,744,132,87
2241,Nike,influencer,Nike great quality,1018,107,19
2242,Nike,traveler,Nike great quality,959,163,140
2243,Adidas,athlete,Adidas bad quality,127,175,36
2244,Adidas,student,Adidas nothing special,580,44,19
2245,Adidas,traveler,Adidas very comfortable,854,21,84
2246,Nike,student,Nike nothing special,309,51,97
2247,Puma,traveler,Puma great quality,789,78,133
2248,Adidas,athlete,Adidas very disappointing,205,112,83
2249,Nike,student,Nike bad quality,77,74,142
2250,Nike,traveler,Nike bad quality,218,195,102
2251,Adidas,student,Adidas nothing special,487,172,108
2252,Puma,student,Puma amazing product,1116,180,70
2253,Adidas,athlete,Adidas okay product,453,22,77
2254,Nike,athlete,Nike nothing special,212,50,137
2255,Puma,athlete,Puma very comfortable,556,63,104
2256,Nike,athlete,Nike very disappointing,110,158,6
2257,Puma,influencer,Puma average experience,221,108,10
2258,Adidas,student,Adidas average experience,449,38,21
2259,Nike,influencer,Nike nothing special,383,90,117
